OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
202139,Campfire,AZ,2/25/1992,2/25/1992,1992,1,32.5667,-114.7675,0
202140,Debris Burning,CA,3/23/1992,3/23/1992,1992,0.1,32.7334,-114.6508,0
202141,Debris Burning,CA,3/26/1992,3/26/1992,1992,5,32.7667,-114.5508,0
202142,Miscellaneous,CA,4/29/1992,4/29/1992,1992,15,32.7667,-114.5508,0
202143,Debris Burning,CA,5/1/1992,5/1/1992,1992,0.3,32.7667,-114.6008,0
202144,Arson,CA,5/1/1992,5/1/1992,1992,0.3,32.7667,-114.5341,0
202145,Campfire,CA,5/15/1992,5/16/1992,1992,8,32.7167,-114.6175,1
202146,Lightning,CA,5/22/1992,5/22/1992,1992,1,32.7334,-114.6841,0
202147,Campfire,AZ,6/17/1992,6/17/1992,1992,0.4,32.7167,-114.6175,0
202148,Arson,AZ,6/24/1992,6/25/1992,1992,0.2,32.7167,-114.6008,1
202149,Debris Burning,CA,7/5/1992,7/5/1992,1992,0.2,32.7667,-114.6008,0
202150,Campfire,CA,7/25/1992,7/25/1992,1992,0.5,32.7167,-114.7175,0
202151,Miscellaneous,CA,7/25/1992,7/25/1992,1992,0.1,32.7834,-114.6008,0
202152,Debris Burning,CA,8/4/1992,8/4/1992,1992,0.1,32.75,-114.6675,0
202153,Campfire,AZ,8/9/1992,8/10/1992,1992,7,32.7167,-114.6008,1
202154,Lightning,CA,8/12/1992,8/12/1992,1992,1,32.75,-114.6175,0
202155,Equipment Use,CA,9/5/1992,9/5/1992,1992,1,32.7334,-114.6508,0
202156,Debris Burning,AZ,9/5/1992,9/5/1992,1992,5,32.5667,-114.7841,0
202157,Debris Burning,CA,10/5/1992,10/5/1992,1992,1,32.7334,-114.6508,0
202158,Debris Burning,CA,10/8/1992,10/8/1992,1992,0.1,32.75,-114.6008,0
202159,Debris Burning,CA,10/20/1992,10/20/1992,1992,0.2,32.75,-114.6008,0
202160,Campfire,CA,11/29/1992,11/29/1992,1992,0.1,32.7167,-114.7175,0
202161,Debris Burning,CA,12/5/1992,12/5/1992,1992,0.1,32.7167,-114.6175,0
202162,Campfire,CA,12/22/1992,12/22/1992,1992,0.2,32.7167,-114.6175,0
202585,Miscellaneous,AZ,1/24/1992,1/24/1992,1992,3,33.3334,-112.234,0
202586,Debris Burning,AZ,2/25/1992,2/25/1992,1992,0.3,33.2001,-111.8507,0
202587,Miscellaneous,AZ,2/28/1992,2/28/1992,1992,8,33.0501,-111.6007,0
202588,Miscellaneous,AZ,2/28/1992,2/28/1992,1992,4,33.3167,-112.2007,0
202589,Miscellaneous,AZ,3/26/1992,3/26/1992,1992,3.5,33.2834,-112.1674,0
202590,Debris Burning,AZ,4/6/1992,4/6/1992,1992,3,33.1334,-111.8674,0
202591,Miscellaneous,AZ,4/12/1992,4/12/1992,1992,3,33.2834,-112.1674,0
202592,Miscellaneous,AZ,4/12/1992,4/12/1992,1992,5,33.1834,-111.8174,0
202593,Miscellaneous,AZ,4/13/1992,4/13/1992,1992,3,33.0334,-111.534,0
202594,Miscellaneous,AZ,4/13/1992,4/13/1992,1992,2,33.2834,-112.1674,0
202595,Miscellaneous,AZ,4/18/1992,4/18/1992,1992,2.5,33.0667,-111.6674,0
202596,Miscellaneous,AZ,4/18/1992,4/18/1992,1992,1.5,33.2834,-112.1507,0
202597,Miscellaneous,AZ,4/18/1992,4/18/1992,1992,0.2,33.0834,-111.684,0
202598,Miscellaneous,AZ,4/18/1992,4/19/1992,1992,68,33.3834,-112.234,1
202599,Miscellaneous,AZ,4/19/1992,4/19/1992,1992,2,33.0667,-111.6507,0
202600,Miscellaneous,AZ,4/19/1992,4/19/1992,1992,1.5,33.1167,-111.734,0
202601,Miscellaneous,AZ,4/19/1992,4/19/1992,1992,0.2,33.2834,-112.1507,0
202602,Miscellaneous,AZ,4/19/1992,4/19/1992,1992,0.2,33.2834,-112.1507,0
202603,Miscellaneous,AZ,4/20/1992,4/20/1992,1992,45,33.0334,-111.5507,0
202604,Miscellaneous,AZ,4/20/1992,4/20/1992,1992,0.2,33.0834,-111.734,0
202605,Miscellaneous,AZ,4/21/1992,4/21/1992,1992,1.5,33.1334,-111.8674,0
202606,Miscellaneous,AZ,4/21/1992,4/21/1992,1992,30,33.2834,-112.1674,0
202607,Miscellaneous,AZ,4/21/1992,4/21/1992,1992,45,33.0501,-111.6674,0
202608,Miscellaneous,AZ,4/21/1992,4/21/1992,1992,8,33.3167,-112.1674,0
202609,Miscellaneous,AZ,4/22/1992,4/22/1992,1992,30,33.2834,-112.1507,0
202610,Miscellaneous,AZ,4/22/1992,4/22/1992,1992,2.5,33.1167,-111.834,0
202611,Miscellaneous,AZ,4/22/1992,4/22/1992,1992,98,33.2834,-112.1674,0
202612,Miscellaneous,AZ,4/22/1992,4/22/1992,1992,0.2,33.2667,-112.1507,0
202613,Miscellaneous,AZ,4/23/1992,4/23/1992,1992,60,32.9806,-111.6507,0
202614,Miscellaneous,AZ,4/23/1992,4/23/1992,1992,7,33.1167,-111.734,0
202615,Miscellaneous,AZ,4/23/1992,4/23/1992,1992,8,33.3667,-112.2507,0
202616,Miscellaneous,AZ,4/23/1992,4/23/1992,1992,4,33.35,-112.234,0
202617,Miscellaneous,AZ,4/23/1992,4/23/1992,1992,0.4,33.3,-112.1674,0
202618,Miscellaneous,AZ,4/25/1992,4/25/1992,1992,0.2,33.3498,-112.2171,0
202619,Miscellaneous,AZ,4/25/1992,4/25/1992,1992,18,33.3667,-112.234,0
202620,Miscellaneous,AZ,4/25/1992,4/25/1992,1992,160,33.0667,-111.734,0
202621,Miscellaneous,AZ,4/26/1992,4/26/1992,1992,0.2,33.3,-112.1507,0
202622,Miscellaneous,AZ,4/26/1992,4/26/1992,1992,18,33.0501,-111.5507,0
202623,Miscellaneous,AZ,4/26/1992,4/26/1992,1992,0.2,33.1334,-111.884,0
202624,Miscellaneous,AZ,4/26/1992,4/26/1992,1992,15,33.0834,-111.6674,0
202625,Miscellaneous,AZ,4/27/1992,4/27/1992,1992,2,33.0667,-111.7007,0
202626,Miscellaneous,AZ,4/27/1992,4/27/1992,1992,2,33.0501,-111.634,0
202627,Miscellaneous,AZ,4/27/1992,4/27/1992,1992,4,33.3,-112.1674,0
202628,Miscellaneous,AZ,4/27/1992,4/27/1992,1992,10,33.1501,-111.8007,0
202629,Miscellaneous,AZ,4/27/1992,4/27/1992,1992,40,33.0501,-111.7674,0
202630,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.4,33.0501,-111.7507,0
202631,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,5,33.0501,-111.6507,0
202632,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,30,33.25,-112.134,0
202633,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,5,33.3667,-112.2507,0
202634,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,2,33.2667,-112.1507,0
202635,Equipment Use,AZ,4/28/1992,4/28/1992,1992,0.2,33.2834,-112.1674,0
202636,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.7,33.1167,-111.7174,0
202637,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,10,33.3834,-112.234,0
202638,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.2,33.0834,-111.734,0
202639,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.1,33.2667,-112.1507,0
202640,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.2,33.0667,-111.6507,0
202641,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.4,33.3,-112.1674,0
202642,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.1,33.0667,-111.6507,0
202643,Miscellaneous,AZ,4/28/1992,4/28/1992,1992,0.1,33.0667,-111.6674,0
202644,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.5,33.1167,-111.734,0
202645,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.2,33.2834,-112.1507,0
202646,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.1,33.1167,-111.834,0
202647,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.5,33.0667,-111.7507,0
202648,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.3,33.1001,-111.8674,0
202649,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.2,33.3167,-112.1674,0
202650,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.2,33.2834,-112.1507,0
202651,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,0.1,33.0667,-111.734,0
202652,Miscellaneous,AZ,4/29/1992,4/30/1992,1992,3,33.1834,-112.1507,1
202653,Miscellaneous,AZ,4/29/1992,4/29/1992,1992,1,33.0667,-111.734,0
202654,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,2.5,33.0667,-111.7507,0
202655,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,1,33.2834,-112.1674,0
202656,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,0.1,33.0667,-111.7507,0
202657,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,20,33.0834,-111.684,0
202658,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,0.2,33.0501,-111.6674,0
202659,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,18,33.0667,-111.734,0
202660,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,1,33.2998,-112.1671,0
202661,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,0.1,33.2834,-112.1674,0
202662,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,0.1,33.2834,-112.1674,0
202663,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,0.2,33.1334,-111.8674,0
202664,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,2,33.1334,-111.9007,0
202665,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,2,33.1834,-111.834,0
202666,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,80,33.0001,-111.7507,0
202667,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,2.5,33.0667,-111.7674,0
202668,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,0.1,33.2834,-112.1507,0
202669,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,3,33.2834,-112.1507,0
202670,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,0.1,33.0667,-111.7507,0
202671,Miscellaneous,AZ,5/2/1992,5/2/1992,1992,0.2,33.3,-112.1674,0
202672,Miscellaneous,AZ,5/2/1992,5/2/1992,1992,0.5,33.3,-112.1674,0
202673,Miscellaneous,AZ,5/2/1992,5/2/1992,1992,0.2,33.3,-112.1507,0
202674,Miscellaneous,AZ,5/2/1992,5/2/1992,1992,0.2,33.0334,-111.584,0
202675,Miscellaneous,AZ,5/2/1992,5/2/1992,1992,1,33.3,-112.1507,0
202676,Miscellaneous,AZ,5/2/1992,5/3/1992,1992,3,33.1334,-111.784,1
202677,Miscellaneous,AZ,5/2/1992,5/3/1992,1992,0.2,33.0664,-111.6671,1
202678,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,1,33.2834,-112.1507,0
202679,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,3,33.2834,-112.1674,0
202680,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,0.3,33.0667,-111.7507,0
202681,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,0.4,33.0667,-111.7507,0
202682,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,0.1,33.0501,-111.734,0
202683,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,50,33.0834,-111.734,0
202684,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,1.5,33.3667,-112.2174,0
202685,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,40,33.0667,-111.6507,0
202686,Miscellaneous,AZ,5/3/1992,5/3/1992,1992,0.4,33.2834,-112.1674,0
202687,Miscellaneous,AZ,5/3/1992,5/4/1992,1992,20,33.2834,-112.1674,1
202688,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,1,33.2834,-112.1507,0
202689,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,1,33.2834,-112.1674,0
202690,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,0.1,33.0667,-111.7507,0
202691,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,0.1,33.2834,-112.1674,0
202692,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,3,33.2834,-112.1674,0
202693,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,0.1,33.2834,-112.1674,0
202694,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,0.1,33.2834,-112.1507,0
202695,Miscellaneous,AZ,5/4/1992,5/4/1992,1992,2,33.3,-112.184,0
202696,Miscellaneous,AZ,5/5/1992,5/5/1992,1992,0.5,33.0667,-111.734,0
202697,Miscellaneous,AZ,5/5/1992,5/5/1992,1992,2,33.0667,-111.6674,0
202698,Miscellaneous,AZ,5/5/1992,5/5/1992,1992,0.3,33.0667,-111.734,0
202699,Debris Burning,AZ,5/6/1992,5/6/1992,1992,0.4,33.25,-112.1674,0
202700,Miscellaneous,AZ,5/7/1992,5/7/1992,1992,0.3,33.0284,-111.524,0
202701,Miscellaneous,AZ,5/7/1992,5/7/1992,1992,2.5,33.0334,-111.584,0
202702,Miscellaneous,AZ,5/7/1992,5/7/1992,1992,80,33.0667,-111.7507,0
202703,Miscellaneous,AZ,5/8/1992,5/8/1992,1992,60,33.0667,-111.734,0
202704,Miscellaneous,AZ,5/8/1992,5/8/1992,1992,1.5,33.2834,-112.1507,0
202705,Debris Burning,AZ,5/9/1992,5/9/1992,1992,0.7,33.2001,-111.8174,0
202706,Miscellaneous,AZ,5/9/1992,5/9/1992,1992,5,33.2167,-112.184,0
202707,Miscellaneous,AZ,5/9/1992,5/9/1992,1992,10,33.1167,-111.8007,0
202708,Miscellaneous,AZ,5/9/1992,5/9/1992,1992,0.8,33.1167,-111.784,0
202709,Miscellaneous,AZ,5/11/1992,5/11/1992,1992,2,33.3667,-112.234,0
202710,Miscellaneous,AZ,5/11/1992,5/11/1992,1992,1,33.0334,-111.5507,0
202711,Miscellaneous,AZ,5/11/1992,5/11/1992,1992,1,33.1167,-111.9007,0
202712,Miscellaneous,AZ,5/11/1992,5/11/1992,1992,1,33.2834,-112.1507,0
202713,Miscellaneous,AZ,5/12/1992,5/12/1992,1992,1,33.3,-112.1507,0
202714,Miscellaneous,AZ,5/12/1992,5/12/1992,1992,0.8,33.2834,-112.1674,0
202715,Miscellaneous,AZ,5/12/1992,5/12/1992,1992,2,33.3667,-112.2174,0
202716,Miscellaneous,AZ,5/12/1992,5/13/1992,1992,1,33.0667,-111.734,1
202717,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,2.7,33.2834,-112.1674,0
202718,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,0.1,33.1501,-111.8674,0
202719,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,3,33.0334,-111.5673,0
202720,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,0.1,33.1834,-111.8507,0
202721,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,0.1,33.0667,-111.7674,0
202722,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,1,33.1001,-111.7174,0
202723,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,3,33.0501,-111.6674,0
202724,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,1,33.1001,-111.884,0
202725,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,3,33.2834,-112.1674,0
202726,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,0.3,33.2667,-111.9507,0
202727,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,0.1,33.1167,-111.7507,0
202728,Miscellaneous,AZ,5/13/1992,5/13/1992,1992,1,33.0667,-111.7507,0
202729,Miscellaneous,AZ,5/13/1992,5/14/1992,1992,6,33.0667,-111.7507,1
202730,Miscellaneous,AZ,5/14/1992,5/14/1992,1992,5,33.2834,-112.1674,0
202731,Miscellaneous,AZ,5/14/1992,5/14/1992,1992,2,33.0667,-111.7507,0
202732,Miscellaneous,AZ,5/14/1992,5/14/1992,1992,0.5,33.2834,-112.1507,0
202733,Miscellaneous,AZ,5/14/1992,5/14/1992,1992,0.1,33.1167,-111.7507,0
202734,Miscellaneous,AZ,5/14/1992,5/14/1992,1992,0.3,33.2667,-112.1674,0
202735,Miscellaneous,AZ,5/14/1992,5/14/1992,1992,2,33.1167,-111.7507,0
202736,Miscellaneous,AZ,5/14/1992,5/14/1992,1992,0.3,33.0251,-111.5257,0
202737,Miscellaneous,AZ,5/14/1992,5/15/1992,1992,0.1,33.0667,-111.734,1
202738,Miscellaneous,AZ,5/15/1992,5/15/1992,1992,0.3,33.0667,-111.734,0
202739,Miscellaneous,AZ,5/15/1992,5/15/1992,1992,1,33.0667,-111.7507,0
202740,Miscellaneous,AZ,5/15/1992,5/15/1992,1992,50,33.0501,-111.7507,0
202741,Miscellaneous,AZ,5/15/1992,5/15/1992,1992,0.3,33.0001,-111.7507,0
202742,Miscellaneous,AZ,5/15/1992,5/15/1992,1992,90,33.0501,-111.734,0
202743,Miscellaneous,AZ,5/15/1992,5/15/1992,1992,0.3,33.2834,-112.184,0
202744,Miscellaneous,AZ,5/15/1992,5/15/1992,1992,0.3,33.2834,-112.1674,0
202745,Miscellaneous,AZ,5/15/1992,5/16/1992,1992,2,33.2001,-111.7174,1
202746,Miscellaneous,AZ,5/16/1992,5/16/1992,1992,2,33.0667,-111.7507,0
202747,Miscellaneous,AZ,5/16/1992,5/16/1992,1992,1,33.0667,-111.734,0
202748,Miscellaneous,AZ,5/16/1992,5/16/1992,1992,2,33.0334,-111.5507,0
202749,Miscellaneous,AZ,5/16/1992,5/16/1992,1992,20,33.3667,-112.2174,0
202750,Miscellaneous,AZ,5/16/1992,5/16/1992,1992,0.1,33.1167,-111.9007,0
202751,Miscellaneous,AZ,5/16/1992,5/16/1992,1992,0.1,33.0667,-111.7007,0
202752,Miscellaneous,AZ,5/17/1992,5/18/1992,1992,500,33.3998,-112.2504,1
202753,Miscellaneous,AZ,5/17/1992,5/17/1992,1992,20,33.3667,-112.2674,0
202754,Miscellaneous,AZ,5/17/1992,5/17/1992,1992,0.3,33.0667,-111.734,0
202755,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,2,33.0834,-111.684,0
202756,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,20,33.3834,-112.234,0
202757,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,0.2,33.0164,-111.5837,0
202758,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,1,33.2834,-112.2007,0
202759,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,2,33.3667,-112.2507,0
202760,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,1,33.1501,-111.8007,0
202761,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,0.1,33.2167,-112.1674,0
202762,Miscellaneous,AZ,5/18/1992,5/19/1992,1992,60,33.3834,-112.234,1
202763,Miscellaneous,AZ,5/18/1992,5/18/1992,1992,0.1,33.0667,-111.7674,0
202764,Miscellaneous,AZ,5/18/1992,5/19/1992,1992,0.1,33.0667,-111.7674,1
202765,Miscellaneous,AZ,5/19/1992,5/19/1992,1992,0.1,33.0667,-111.7674,0
202766,Miscellaneous,AZ,5/19/1992,5/19/1992,1992,2,33.3,-112.1674,0
202767,Miscellaneous,AZ,5/19/1992,5/19/1992,1992,0.1,33.0667,-111.734,0
202768,Miscellaneous,AZ,5/19/1992,5/19/1992,1992,1,33.0667,-111.734,0
202769,Miscellaneous,AZ,5/20/1992,5/20/1992,1992,1.5,33.2667,-112.1507,0
202770,Miscellaneous,AZ,5/24/1992,5/24/1992,1992,0.1,33.2834,-112.1507,0
202771,Miscellaneous,AZ,5/25/1992,5/25/1992,1992,4,33.1334,-111.9174,0
202772,Miscellaneous,AZ,5/25/1992,5/25/1992,1992,0.1,33.2667,-112.1674,0
202773,Miscellaneous,AZ,5/25/1992,5/25/1992,1992,5,33.2334,-112.034,0
202774,Miscellaneous,AZ,5/27/1992,5/27/1992,1992,0.3,33.1167,-111.9174,0
202775,Miscellaneous,AZ,5/27/1992,5/27/1992,1992,6,33.2834,-112.1507,0
202776,Miscellaneous,AZ,5/27/1992,5/27/1992,1992,1,33.1334,-111.884,0
202777,Miscellaneous,AZ,5/27/1992,5/27/1992,1992,30,33.0167,-111.5673,0
202778,Miscellaneous,AZ,5/27/1992,5/27/1992,1992,3,33.1167,-111.734,0
202779,Miscellaneous,AZ,5/27/1992,5/27/1992,1992,0.5,33.1167,-111.734,0
202780,Miscellaneous,AZ,5/27/1992,5/28/1992,1992,2,33.0667,-111.6507,1
202781,Miscellaneous,AZ,5/28/1992,5/28/1992,1992,15,33.3667,-112.2174,0
202782,Miscellaneous,AZ,5/28/1992,5/28/1992,1992,5,33.0334,-111.5507,0
202783,Miscellaneous,AZ,5/28/1992,5/28/1992,1992,4,33.1167,-111.834,0
202784,Debris Burning,AZ,5/29/1992,5/29/1992,1992,0.3,33.1167,-111.9507,0
202785,Miscellaneous,AZ,5/29/1992,5/29/1992,1992,0.4,33.1501,-111.984,0
202786,Miscellaneous,AZ,5/29/1992,5/29/1992,1992,0.5,33.1167,-111.9507,0
202787,Miscellaneous,AZ,5/30/1992,5/30/1992,1992,20,33.3756,-112.2507,0
202788,Miscellaneous,AZ,5/30/1992,5/30/1992,1992,40,33.375,-112.2457,0
202789,Miscellaneous,AZ,5/30/1992,5/31/1992,1992,200,33.25,-112.1443,1
202790,Miscellaneous,AZ,5/31/1992,5/31/1992,1992,0.1,33.1834,-111.8674,0
202791,Miscellaneous,AZ,5/31/1992,5/31/1992,1992,50,33.1331,-111.7504,0
202792,Miscellaneous,AZ,5/31/1992,5/31/1992,1992,0.1,33.1501,-111.8007,0
202793,Miscellaneous,AZ,5/31/1992,5/31/1992,1992,2,33.1167,-111.734,0
202794,Miscellaneous,AZ,5/31/1992,5/31/1992,1992,1,33.1167,-111.934,0
202795,Miscellaneous,AZ,5/31/1992,5/31/1992,1992,0.5,33.1167,-111.9507,0
202796,Miscellaneous,AZ,5/31/1992,5/31/1992,1992,0.1,33.3,-112.1674,0
202797,Miscellaneous,AZ,5/31/1992,6/1/1992,1992,15,33.3667,-112.2174,1
202798,Miscellaneous,AZ,6/1/1992,6/1/1992,1992,18,33.25,-112.1507,0
202799,Miscellaneous,AZ,6/1/1992,6/1/1992,1992,0.5,33.0001,-111.8674,0
202800,Miscellaneous,AZ,6/1/1992,6/3/1992,1992,1150,33.15,-112.1507,2
202801,Miscellaneous,AZ,6/2/1992,6/2/1992,1992,1,33.0223,-111.534,0
202802,Miscellaneous,AZ,6/3/1992,6/3/1992,1992,1,33.1167,-111.734,0
202803,Miscellaneous,AZ,6/3/1992,6/3/1992,1992,50,33.0834,-111.734,0
202804,Miscellaneous,AZ,6/3/1992,6/4/1992,1992,1000,33.2834,-111.9007,1
202805,Miscellaneous,AZ,6/4/1992,6/4/1992,1992,5,33.0334,-111.5507,0
202806,Miscellaneous,AZ,6/5/1992,6/5/1992,1992,0.1,33.0667,-111.7007,0
202807,Miscellaneous,AZ,6/5/1992,6/5/1992,1992,1,33.0001,-111.6507,0
202808,Miscellaneous,AZ,6/5/1992,6/5/1992,1992,2,33.1501,-111.7674,0
202809,Debris Burning,AZ,6/6/1992,6/6/1992,1992,2.5,33.0667,-111.834,0
202810,Miscellaneous,AZ,6/6/1992,6/6/1992,1992,0.1,33.0667,-111.7174,0
202811,Miscellaneous,AZ,6/6/1992,6/7/1992,1992,1.5,33.1501,-111.784,1
202812,Miscellaneous,AZ,6/7/1992,6/7/1992,1992,1.5,33.2834,-112.1507,0
202813,Miscellaneous,AZ,6/7/1992,6/7/1992,1992,16,33.1167,-111.7507,0
202814,Debris Burning,AZ,6/8/1992,6/8/1992,1992,6.1,33.35,-112.2007,0
202815,Miscellaneous,AZ,6/8/1992,6/8/1992,1992,0.2,33.3334,-112.2007,0
202816,Miscellaneous,AZ,6/8/1992,6/8/1992,1992,0.1,33.3,-112.1674,0
202817,Miscellaneous,AZ,6/8/1992,6/8/1992,1992,0.7,33.1334,-111.8174,0
202818,Miscellaneous,AZ,6/8/1992,6/8/1992,1992,0.1,33.0667,-111.884,0
202819,Miscellaneous,AZ,6/8/1992,6/8/1992,1992,0.1,33.0834,-111.7674,0
202820,Miscellaneous,AZ,6/9/1992,6/9/1992,1992,7.1,33.3667,-112.2174,0
202821,Miscellaneous,AZ,6/9/1992,6/9/1992,1992,0.1,33.1167,-111.9674,0
202822,Miscellaneous,AZ,6/9/1992,6/9/1992,1992,1.5,33.2334,-111.9174,0
202823,Debris Burning,AZ,6/9/1992,6/9/1992,1992,0.1,33.3,-112.184,0
202824,Miscellaneous,AZ,6/9/1992,6/9/1992,1992,0.1,33.0667,-111.784,0
202825,Miscellaneous,AZ,6/9/1992,6/9/1992,1992,0.1,33.0334,-111.6007,0
202826,Debris Burning,AZ,6/9/1992,6/9/1992,1992,0.2,33.25,-112.134,0
202827,Miscellaneous,AZ,6/9/1992,6/9/1992,1992,0.1,33.1001,-111.9507,0
202828,Miscellaneous,AZ,6/9/1992,6/9/1992,1992,0.2,33.1167,-111.8007,0
202829,Miscellaneous,AZ,6/10/1992,6/10/1992,1992,0.7,33.0667,-111.6674,0
202830,Debris Burning,AZ,6/10/1992,6/10/1992,1992,0.1,33.1001,-111.734,0
202831,Debris Burning,AZ,6/10/1992,6/10/1992,1992,0.3,33.3667,-112.2507,0
202832,Miscellaneous,AZ,6/10/1992,6/10/1992,1992,2,33.0667,-111.7174,0
202833,Miscellaneous,AZ,6/10/1992,6/10/1992,1992,2,33.35,-112.2507,0
202834,Debris Burning,AZ,6/10/1992,6/10/1992,1992,7.5,33.3667,-112.2174,0
202835,Debris Burning,AZ,6/10/1992,6/10/1992,1992,1.5,33.2834,-112.1507,0
202836,Debris Burning,AZ,6/10/1992,6/10/1992,1992,0.1,33.2834,-112.1674,0
202837,Miscellaneous,AZ,6/10/1992,6/10/1992,1992,0.1,33.1167,-111.734,0
202838,Debris Burning,AZ,6/10/1992,6/10/1992,1992,1.5,33.3667,-112.234,0
202839,Miscellaneous,AZ,6/11/1992,6/11/1992,1992,0.5,33.1334,-111.9174,0
202840,Debris Burning,AZ,6/11/1992,6/11/1992,1992,0.1,33.1167,-111.9007,0
202841,Debris Burning,AZ,6/11/1992,6/11/1992,1992,0.1,33.1334,-111.8674,0
202842,Debris Burning,AZ,6/11/1992,6/11/1992,1992,0.1,33.1001,-111.984,0
202843,Debris Burning,AZ,6/11/1992,6/11/1992,1992,7.2,33.25,-112.134,0
202844,Debris Burning,AZ,6/11/1992,6/11/1992,1992,0.1,33.2834,-112.1674,0
202845,Debris Burning,AZ,6/11/1992,6/11/1992,1992,0.1,33.0667,-111.7507,0
202846,Debris Burning,AZ,6/11/1992,6/11/1992,1992,7.2,33.3,-112.1674,0
202847,Debris Burning,AZ,6/11/1992,6/11/1992,1992,0.2,33.1167,-111.7507,0
202848,Debris Burning,AZ,6/11/1992,6/11/1992,1992,7.2,33.3,-112.1507,0
202849,Miscellaneous,AZ,6/11/1992,6/11/1992,1992,0.1,33.0667,-111.734,0
202850,Debris Burning,AZ,6/11/1992,6/11/1992,1992,0.2,33.2834,-112.1674,0
202851,Debris Burning,AZ,6/12/1992,6/12/1992,1992,0.1,33.0667,-111.7507,0
202852,Miscellaneous,AZ,6/12/1992,6/12/1992,1992,0.1,33.1334,-111.8674,0
202853,Miscellaneous,AZ,6/12/1992,6/12/1992,1992,0.2,33.3667,-112.234,0
