OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
256761,Arson,SD,3/24/2005,3/24/2005,2005,1,45.8008,-100.8115,0
256762,Arson,ND,3/27/2005,3/27/2005,2005,1,46.0919,-100.6543,0
256763,Arson,ND,3/28/2005,3/28/2005,2005,1,46.0919,-100.6523,0
256764,Arson,ND,3/28/2005,3/28/2005,2005,18.4,46.0883,-100.6498,0
256765,Arson,ND,3/30/2005,3/30/2005,2005,2.9,46.0869,-100.649,0
256766,Debris Burning,SD,3/30/2005,3/30/2005,2005,100,45.5658,-100.4868,0
256767,Miscellaneous,SD,4/2/2005,4/2/2005,2005,0.1,45.6567,-100.5351,0
256768,Children,SD,4/2/2005,4/2/2005,2005,23.3,45.6714,-100.8074,0
256769,Miscellaneous,SD,4/2/2005,4/2/2005,2005,1,45.8089,-100.8199,0
256770,Miscellaneous,ND,4/3/2005,4/4/2005,2005,1.5,46.1461,-100.6826,1
256771,Children,SD,4/5/2005,4/5/2005,2005,1,45.7686,-101.0829,0
256772,Arson,ND,4/6/2005,4/7/2005,2005,100,46.3908,-100.5893,1
256773,Debris Burning,SD,4/6/2005,4/6/2005,2005,6,45.6886,-100.5968,0
256774,Miscellaneous,ND,4/6/2005,4/6/2005,2005,1,46.0953,-100.6521,0
256775,Miscellaneous,ND,4/9/2005,4/9/2005,2005,1,46.0983,-100.6396,0
256776,Equipment Use,ND,4/9/2005,4/9/2005,2005,0.1,46.2867,-100.6143,0
256777,Miscellaneous,ND,4/10/2005,4/10/2005,2005,5,46.3797,-100.5812,0
256778,Children,ND,4/15/2005,4/15/2005,2005,1,46.1,-100.6315,0
256779,Smoking,SD,4/15/2005,4/16/2005,2005,213,45.7697,-100.749,1
256780,Arson,ND,4/15/2005,4/16/2005,2005,3,46.3842,-100.5946,1
256781,Smoking,SD,4/16/2005,4/17/2005,2005,15,45.6614,-100.8126,1
256782,Debris Burning,ND,4/18/2005,4/18/2005,2005,1,46.1878,-100.9082,0
256783,Arson,ND,4/21/2005,4/21/2005,2005,15,46.3869,-100.5807,0
256784,Structure,ND,4/23/2005,4/23/2005,2005,1,46.2956,-100.8668,0
256785,Debris Burning,SD,4/23/2005,4/23/2005,2005,1,45.6767,-100.8082,0
256786,Children,ND,4/24/2005,4/24/2005,2005,1,46.0903,-100.6579,0
256787,Arson,ND,4/24/2005,4/24/2005,2005,1,46.0936,-100.6548,0
256788,Equipment Use,ND,5/3/2005,5/3/2005,2005,1,46.1525,-100.6915,0
256789,Lightning,ND,5/4/2005,5/4/2005,2005,0.5,46.0678,-100.6782,0
256790,Children,SD,5/7/2005,5/7/2005,2005,1,45.7672,-101.0832,0
256791,Debris Burning,ND,5/20/2005,5/20/2005,2005,1,46.4094,-100.5871,0
256792,Miscellaneous,ND,5/21/2005,5/21/2005,2005,1,46.1339,-100.6496,0
256793,Structure,SD,5/24/2005,5/24/2005,2005,1,45.8511,-100.459,0
256794,Structure,SD,5/27/2005,5/27/2005,2005,1,45.8047,-100.4876,0
256795,Miscellaneous,SD,5/28/2005,5/28/2005,2005,1,45.6553,-101.3585,0
256796,Campfire,ND,5/29/2005,5/29/2005,2005,1,46.1931,-100.7524,0
256797,Debris Burning,ND,6/1/2005,6/1/2005,2005,1,46.075,-100.6465,0
256798,Lightning,SD,6/7/2005,6/7/2005,2005,0.3,45.8067,-100.831,0
256799,Lightning,ND,6/10/2005,6/10/2005,2005,1,46.3886,-100.7885,0
256800,Lightning,SD,6/21/2005,6/21/2005,2005,0.1,45.7664,-101.329,0
256801,Debris Burning,ND,6/21/2005,6/21/2005,2005,0.2,46.2183,-101.0271,0
256802,Equipment Use,SD,6/23/2005,6/23/2005,2005,1,45.6719,-100.5057,0
256803,Fireworks,ND,6/24/2005,6/24/2005,2005,0.5,46.0972,-100.6398,0
256804,Fireworks,ND,6/24/2005,6/24/2005,2005,1,46.0967,-100.6379,0
256805,Fireworks,ND,6/24/2005,6/24/2005,2005,1,46.0964,-100.6323,0
256806,Fireworks,ND,6/24/2005,6/24/2005,2005,1,46.09,-100.6546,0
256807,Fireworks,ND,6/25/2005,6/25/2005,2005,0.1,46.0953,-100.6423,0
256808,Fireworks,ND,6/28/2005,6/28/2005,2005,1,46.0917,-100.6526,0
256809,Children,ND,7/1/2005,7/1/2005,2005,0.5,46.3569,-100.5851,0
256810,Children,SD,7/1/2005,7/1/2005,2005,2,45.6764,-100.8235,0
256811,Children,ND,7/1/2005,7/1/2005,2005,0.2,46.0906,-100.6548,0
256812,Fireworks,ND,7/1/2005,7/1/2005,2005,0.5,46.3564,-100.6326,0
256813,Fireworks,SD,7/2/2005,7/2/2005,2005,0.1,45.655,-100.536,0
256814,Fireworks,SD,7/2/2005,7/2/2005,2005,0.1,45.8569,-100.4601,0
256815,Fireworks,ND,7/3/2005,7/3/2005,2005,1,46.0892,-100.661,0
256816,Children,ND,7/3/2005,7/3/2005,2005,0.1,46.0969,-100.6279,0
256817,Fireworks,ND,7/5/2005,7/5/2005,2005,1,46.3961,-100.5885,0
256818,Fireworks,ND,7/5/2005,7/5/2005,2005,0.1,46.0911,-100.6565,0
256819,Debris Burning,ND,7/5/2005,7/5/2005,2005,0.5,46.0531,-100.6696,0
256820,Fireworks,SD,7/5/2005,7/5/2005,2005,1,45.6547,-100.5399,0
256821,Fireworks,ND,7/6/2005,7/6/2005,2005,1,46.0972,-100.6387,0
256822,Arson,ND,7/6/2005,7/6/2005,2005,1,46.0983,-100.6396,0
256823,Arson,SD,7/7/2005,7/7/2005,2005,0.5,45.6614,-100.5382,0
256824,Arson,ND,7/13/2005,7/13/2005,2005,1,46.4275,-100.5935,0
256825,Equipment Use,SD,7/16/2005,7/16/2005,2005,1,45.6561,-100.5185,0
256826,Arson,SD,7/16/2005,7/16/2005,2005,0.5,45.6378,-100.5296,0
256827,Equipment Use,ND,7/16/2005,7/16/2005,2005,0.1,46.1428,-100.6804,0
256828,Miscellaneous,ND,7/16/2005,7/16/2005,2005,0.2,46.0886,-100.9182,0
256829,Arson,ND,7/18/2005,7/18/2005,2005,0.1,46.0872,-100.6821,0
256830,Arson,ND,7/19/2005,7/19/2005,2005,2,46.1019,-100.6368,0
256831,Equipment Use,SD,7/19/2005,7/19/2005,2005,0.2,45.9289,-101.1574,0
256832,Lightning,SD,7/19/2005,7/19/2005,2005,0.5,45.5089,-101.0057,0
256833,Miscellaneous,SD,7/21/2005,7/21/2005,2005,0.1,45.7992,-100.8176,0
256834,Lightning,SD,7/21/2005,7/21/2005,2005,2,45.8783,-101.9674,0
256835,Lightning,SD,7/21/2005,7/21/2005,2005,15,45.7206,-101.6479,0
256836,Lightning,SD,7/21/2005,7/21/2005,2005,10,45.7297,-101.5137,0
256837,Lightning,SD,7/21/2005,7/21/2005,2005,1.5,45.6697,-101.4201,0
256838,Equipment Use,ND,7/23/2005,7/23/2005,2005,30,45.9994,-101.8996,0
256839,Equipment Use,SD,7/23/2005,7/23/2005,2005,0.2,45.8836,-101.3787,0
256840,Arson,SD,8/1/2005,8/1/2005,2005,1,45.6625,-100.5337,0
256841,Miscellaneous,ND,8/1/2005,8/1/2005,2005,0.1,46.0928,-100.6648,0
256842,Equipment Use,ND,8/3/2005,8/3/2005,2005,1,46.0483,-100.6918,0
256843,Equipment Use,ND,8/4/2005,8/4/2005,2005,1,46.0997,-100.6718,0
256844,Equipment Use,ND,8/4/2005,8/4/2005,2005,51,46.0192,-101.1876,0
256845,Arson,SD,8/5/2005,8/5/2005,2005,0.1,45.7681,-101.1199,0
256846,Equipment Use,SD,8/6/2005,8/6/2005,2005,5,45.7681,-101.1199,0
256847,Miscellaneous,SD,8/6/2005,8/6/2005,2005,30,45.6725,-100.5154,0
256848,Lightning,SD,8/7/2005,8/7/2005,2005,3.5,45.5072,-101.3718,0
256849,Lightning,SD,8/8/2005,8/8/2005,2005,1,45.9392,-101.416,0
256850,Lightning,ND,8/8/2005,8/9/2005,2005,1,46.2217,-101.0429,1
256851,Miscellaneous,ND,8/16/2005,8/16/2005,2005,0.1,46.2631,-100.6154,0
256852,Debris Burning,ND,8/19/2005,8/19/2005,2005,4,45.9969,-100.9396,0
256853,Children,ND,8/23/2005,8/23/2005,2005,0.1,46.2506,-100.6332,0
256854,Lightning,SD,8/24/2005,8/24/2005,2005,1.9,45.5155,-100.9999,0
256855,Lightning,ND,8/25/2005,8/25/2005,2005,1,46.3336,-100.6123,0
256856,Equipment Use,SD,8/30/2005,8/30/2005,2005,30,45.8142,-101.1104,0
256857,Lightning,SD,8/30/2005,8/30/2005,2005,20,45.5622,-101.9976,0
256858,Children,ND,8/31/2005,8/31/2005,2005,1,46.0917,-100.6526,0
256859,Lightning,SD,9/5/2005,9/5/2005,2005,35,45.8631,-101.2004,0
256860,Lightning,SD,9/5/2005,9/5/2005,2005,1,45.8472,-101.459,0
256861,Miscellaneous,SD,9/5/2005,9/5/2005,2005,1,45.4725,-100.8218,0
256862,Equipment Use,SD,9/6/2005,9/6/2005,2005,1,45.5933,-101.0688,0
256863,Lightning,ND,9/7/2005,9/7/2005,2005,1,46.0106,-100.6318,0
256864,Children,ND,9/10/2005,9/10/2005,2005,1,46.0967,-100.6382,0
256865,Smoking,ND,9/11/2005,9/11/2005,2005,1.5,46.1258,-100.6807,0
256866,Smoking,ND,9/11/2005,9/11/2005,2005,1,46.13,-100.6804,0
256867,Lightning,ND,9/13/2005,9/13/2005,2005,0.1,46.37,-100.6629,0
256868,Children,SD,9/17/2005,9/17/2005,2005,1,45.7983,-100.8174,0
256869,Children,SD,9/21/2005,9/21/2005,2005,1,45.6336,-100.4771,0
256870,Campfire,SD,9/22/2005,9/22/2005,2005,4,45.6389,-100.816,0
256871,Children,SD,9/23/2005,9/23/2005,2005,5,45.6608,-100.5379,0
256872,Children,ND,9/24/2005,9/24/2005,2005,1,46.0831,-100.461,0
256873,Debris Burning,ND,9/29/2005,9/29/2005,2005,0.5,46.38,-100.7348,0
256874,Arson,ND,9/29/2005,9/30/2005,2005,1,46.1008,-100.6312,1
256875,Miscellaneous,SD,9/30/2005,9/30/2005,2005,1,45.6889,-100.8115,0
256876,Miscellaneous,SD,9/30/2005,9/30/2005,2005,2,45.5803,-100.8246,0
256877,Arson,SD,10/1/2005,10/1/2005,2005,53,45.8917,-101.436,0
256878,Arson,SD,10/8/2005,10/8/2005,2005,0.1,45.7647,-101.0785,0
256879,Equipment Use,SD,10/16/2005,10/16/2005,2005,2,45.9408,-100.6282,0
256880,Miscellaneous,ND,10/17/2005,10/17/2005,2005,1,46.2047,-100.9726,0
256881,Children,ND,10/19/2005,10/19/2005,2005,1,46.09,-100.6651,0
256882,Fireworks,SD,10/25/2005,10/25/2005,2005,0.1,45.8583,-100.4593,0
256883,Arson,SD,10/31/2005,10/31/2005,2005,1,45.6844,-100.8012,0
256884,Arson,ND,11/2/2005,11/2/2005,2005,5,46.4086,-100.5851,0
256885,Smoking,ND,11/2/2005,11/2/2005,2005,1,46.0944,-100.6312,0
256886,Structure,SD,11/2/2005,11/2/2005,2005,1,45.6831,-100.7926,0
256887,Children,ND,11/8/2005,11/8/2005,2005,1,46.0908,-100.664,0
256888,Arson,SD,11/9/2005,11/9/2005,2005,0.5,45.6625,-100.5371,0
256889,Debris Burning,SD,11/11/2005,11/11/2005,2005,1,45.7642,-101.0779,0
256890,Miscellaneous,SD,11/23/2005,11/23/2005,2005,40,45.7697,-100.7657,0
256891,Debris Burning,ND,12/14/2005,12/15/2005,2005,1,46.0742,-100.6479,1
258403,Miscellaneous,ND,3/31/2005,3/31/2005,2005,0.5,48.8372,-99.7376,0
258404,Miscellaneous,ND,3/31/2005,3/31/2005,2005,1,48.8372,-99.7396,0
258405,Miscellaneous,ND,3/31/2005,3/31/2005,2005,0.5,48.8386,-99.7349,0
258406,Arson,ND,4/1/2005,4/1/2005,2005,2.6,48.8389,-99.7393,0
258407,Miscellaneous,ND,4/2/2005,4/2/2005,2005,1.5,48.8383,-99.7415,0
258408,Miscellaneous,ND,4/2/2005,4/2/2005,2005,3.2,48.8386,-99.7363,0
258409,Miscellaneous,ND,4/2/2005,4/2/2005,2005,8,48.85,-100.0335,0
258410,Children,ND,4/2/2005,4/2/2005,2005,0.1,48.8361,-99.7407,0
258411,Miscellaneous,ND,4/3/2005,4/3/2005,2005,0.5,48.8822,-99.8901,0
258412,Miscellaneous,ND,4/3/2005,4/3/2005,2005,4.3,48.8578,-99.7313,0
258413,Miscellaneous,ND,4/3/2005,4/3/2005,2005,0.1,48.8325,-99.7507,0
258414,Miscellaneous,ND,4/3/2005,4/3/2005,2005,2.5,48.8564,-99.8682,0
258415,Miscellaneous,ND,4/5/2005,4/5/2005,2005,8,48.8692,-100.029,0
258416,Children,ND,4/5/2005,4/5/2005,2005,5.2,48.8778,-100.0407,0
258417,Miscellaneous,ND,4/6/2005,4/6/2005,2005,1.5,48.8919,-99.7576,0
258418,Miscellaneous,ND,4/6/2005,4/6/2005,2005,0.1,48.8389,-99.7235,0
258419,Arson,ND,4/6/2005,4/6/2005,2005,3,48.8369,-99.8663,0
258420,Arson,ND,4/6/2005,4/6/2005,2005,1.5,48.8425,-99.7235,0
258421,Miscellaneous,ND,4/6/2005,4/6/2005,2005,5,48.8664,-100.0285,0
258422,Arson,ND,4/6/2005,4/6/2005,2005,1.5,48.8358,-99.7588,0
258423,Miscellaneous,ND,4/6/2005,4/6/2005,2005,1.3,48.8894,-99.8757,0
258424,Miscellaneous,ND,4/6/2005,4/6/2005,2005,1,48.8367,-99.7357,0
258425,Miscellaneous,ND,4/6/2005,4/6/2005,2005,1,48.8492,-100.034,0
258426,Miscellaneous,ND,4/6/2005,4/6/2005,2005,1.5,48.8367,-99.7385,0
258427,Children,ND,4/6/2005,4/6/2005,2005,0.2,48.7978,-99.8715,0
258428,Children,ND,4/7/2005,4/7/2005,2005,1,48.8517,-100.0474,0
258429,Arson,ND,4/7/2005,4/7/2005,2005,2,48.8347,-99.7201,0
258430,Miscellaneous,ND,4/7/2005,4/7/2005,2005,35,48.8353,-99.8982,0
258431,Arson,ND,4/7/2005,4/7/2005,2005,1.5,48.8544,-99.7232,0
258432,Miscellaneous,ND,4/7/2005,4/7/2005,2005,10,48.8553,-99.8557,0
258433,Miscellaneous,ND,4/7/2005,4/7/2005,2005,2,48.8753,-99.8915,0
258434,Miscellaneous,ND,4/7/2005,4/7/2005,2005,251.5,48.835,-99.7801,0
258435,Miscellaneous,ND,4/7/2005,4/7/2005,2005,4.3,48.8431,-99.691,0
258436,Miscellaneous,ND,4/7/2005,4/7/2005,2005,3.5,48.8578,-99.8543,0
258437,Arson,ND,4/7/2005,4/7/2005,2005,5.3,48.8383,-99.7388,0
258438,Children,ND,4/7/2005,4/8/2005,2005,0.1,48.7981,-99.8701,1
258439,Arson,ND,4/7/2005,4/8/2005,2005,0.5,48.8369,-99.7349,1
258440,Miscellaneous,ND,4/7/2005,4/8/2005,2005,3.5,48.8481,-100.0121,1
258441,Arson,ND,4/8/2005,4/8/2005,2005,2,48.8792,-100.0518,0
258442,Miscellaneous,ND,4/8/2005,4/8/2005,2005,180,48.8667,-100.0237,0
258443,Miscellaneous,ND,4/8/2005,4/8/2005,2005,6.5,48.8925,-100.0512,0
258444,Miscellaneous,ND,4/8/2005,4/8/2005,2005,10,48.8075,-100.0379,0
258445,Arson,ND,4/8/2005,4/8/2005,2005,8,48.8514,-99.6838,0
258446,Children,ND,4/8/2005,4/8/2005,2005,2.5,48.8389,-99.7351,0
258447,Miscellaneous,ND,4/9/2005,4/9/2005,2005,2,48.8458,-100.0501,0
258448,Miscellaneous,ND,4/9/2005,4/9/2005,2005,0.1,48.8861,-99.8907,0
258449,Miscellaneous,ND,4/9/2005,4/9/2005,2005,0.1,48.8028,-99.8688,0
258450,Miscellaneous,ND,4/9/2005,4/9/2005,2005,0.1,48.8242,-99.8174,0
258451,Miscellaneous,ND,4/9/2005,4/9/2005,2005,0.7,48.8414,-99.8321,0
258452,Children,ND,4/9/2005,4/9/2005,2005,2.3,48.8925,-99.8807,0
258453,Miscellaneous,ND,4/10/2005,4/10/2005,2005,0.5,48.8317,-99.7465,0
258454,Miscellaneous,ND,4/10/2005,4/10/2005,2005,2.7,48.8464,-100.0479,0
258455,Miscellaneous,ND,4/10/2005,4/10/2005,2005,1,48.8317,-99.7468,0
258456,Miscellaneous,ND,4/10/2005,4/10/2005,2005,1.5,48.7981,-99.869,0
258457,Miscellaneous,ND,4/10/2005,4/10/2005,2005,2,48.8069,-99.8121,0
258458,Children,ND,4/10/2005,4/10/2005,2005,2,48.8375,-99.7432,0
258459,Miscellaneous,ND,4/10/2005,4/10/2005,2005,5,48.7978,-99.8707,0
258460,Miscellaneous,ND,4/10/2005,4/10/2005,2005,0.2,48.865,-99.7149,0
258461,Miscellaneous,ND,4/14/2005,4/14/2005,2005,0.1,48.8519,-99.8182,0
258462,Miscellaneous,ND,4/14/2005,4/14/2005,2005,35,48.8519,-100.0321,0
258463,Miscellaneous,ND,4/15/2005,4/15/2005,2005,5,48.8861,-99.8004,0
258464,Miscellaneous,ND,4/15/2005,4/15/2005,2005,5,48.8506,-99.9137,0
258465,Miscellaneous,ND,4/15/2005,4/15/2005,2005,3,48.8767,-100.0487,0
258466,Miscellaneous,ND,4/15/2005,4/15/2005,2005,2,48.8553,-99.8504,0
258467,Arson,ND,4/15/2005,4/15/2005,2005,0.1,48.8278,-99.7235,0
258468,Miscellaneous,ND,4/15/2005,4/15/2005,2005,0.5,48.8278,-99.7238,0
258469,Debris Burning,ND,4/15/2005,4/15/2005,2005,0.2,48.8347,-99.8785,0
258470,Miscellaneous,ND,4/15/2005,4/16/2005,2005,0.6,48.8444,-99.8543,1
258471,Miscellaneous,ND,4/16/2005,4/16/2005,2005,0.5,48.8378,-99.7274,0
258472,Miscellaneous,ND,4/16/2005,4/16/2005,2005,4.5,48.8286,-99.7813,0
258473,Miscellaneous,ND,4/16/2005,4/16/2005,2005,1,48.8178,-99.7388,0
258474,Arson,ND,4/16/2005,4/16/2005,2005,20,48.8594,-99.7615,0
258475,Miscellaneous,ND,4/16/2005,4/16/2005,2005,1.2,48.8322,-99.7474,0
258476,Debris Burning,ND,4/16/2005,4/16/2005,2005,15,48.825,-99.8779,0
258477,Miscellaneous,ND,4/16/2005,4/16/2005,2005,13,48.9353,-99.6976,0
258478,Miscellaneous,ND,4/16/2005,4/16/2005,2005,1,48.8369,-99.739,0
258479,Miscellaneous,ND,4/16/2005,4/16/2005,2005,0.1,48.8369,-99.739,0
258480,Children,ND,4/16/2005,4/16/2005,2005,1,48.7961,-99.8715,0
258481,Debris Burning,ND,4/16/2005,4/16/2005,2005,0.1,48.8056,-99.8429,0
258482,Arson,ND,4/16/2005,4/17/2005,2005,35,48.8475,-100.0029,1
258483,Miscellaneous,ND,4/17/2005,4/17/2005,2005,60,48.8519,-100.0457,0
258484,Miscellaneous,ND,4/17/2005,4/17/2005,2005,1.5,48.8361,-99.8518,0
258485,Miscellaneous,ND,4/17/2005,4/17/2005,2005,2,48.8519,-100.0076,0
258486,Miscellaneous,ND,4/17/2005,4/17/2005,2005,1.5,48.8344,-99.8315,0
258487,Miscellaneous,ND,4/17/2005,4/17/2005,2005,40,48.8556,-100.0457,0
258488,Arson,ND,4/17/2005,4/17/2005,2005,178.3,48.8203,-99.7324,0
258489,Debris Burning,ND,4/17/2005,4/17/2005,2005,1,48.8336,-99.8324,0
258490,Miscellaneous,ND,4/17/2005,4/17/2005,2005,2.5,48.8383,-99.8649,0
258491,Miscellaneous,ND,4/17/2005,4/17/2005,2005,60,48.8497,-100.0332,0
258492,Miscellaneous,ND,4/17/2005,4/17/2005,2005,1,48.8253,-99.7315,0
258493,Arson,ND,4/18/2005,4/18/2005,2005,0.1,48.8347,-99.9474,0
258494,Arson,ND,4/18/2005,4/18/2005,2005,1.2,48.8608,-99.8546,0
258495,Miscellaneous,ND,4/18/2005,4/18/2005,2005,0.2,48.8408,-99.6963,0
258496,Miscellaneous,ND,4/18/2005,4/18/2005,2005,0.1,48.8369,-99.7393,0
258497,Miscellaneous,ND,4/18/2005,4/18/2005,2005,0.1,48.8331,-99.7468,0
258498,Miscellaneous,ND,4/18/2005,4/18/2005,2005,0.5,48.7983,-99.8801,0
258499,Structure,ND,4/19/2005,4/19/2005,2005,0.1,48.8364,-99.751,0
258500,Arson,ND,4/19/2005,4/19/2005,2005,150,48.8522,-100.0121,0
258501,Miscellaneous,ND,4/19/2005,4/19/2005,2005,3,48.8375,-100.0504,0
258502,Miscellaneous,ND,4/19/2005,4/19/2005,2005,0.4,48.8336,-99.749,0
258503,Miscellaneous,ND,4/19/2005,4/19/2005,2005,3,48.8458,-100.0449,0
258504,Miscellaneous,ND,4/19/2005,4/20/2005,2005,0.1,48.8786,-99.7468,1
258505,Miscellaneous,ND,4/20/2005,4/20/2005,2005,5,48.8353,-100.0337,0
258506,Debris Burning,ND,4/20/2005,4/20/2005,2005,0.2,48.9283,-99.846,0
258507,Miscellaneous,ND,4/20/2005,4/20/2005,2005,1.8,48.8686,-99.9457,0
258508,Children,ND,4/20/2005,4/20/2005,2005,0.1,48.8044,-99.8654,0
258509,Debris Burning,ND,4/20/2005,4/20/2005,2005,0.1,48.8169,-99.8321,0
258510,Miscellaneous,ND,4/20/2005,4/20/2005,2005,3.5,48.8492,-99.8321,0
258511,Debris Burning,ND,4/20/2005,4/20/2005,2005,0.1,48.8811,-99.789,0
258512,Arson,ND,4/21/2005,4/21/2005,2005,2,48.8125,-99.7432,0
258513,Miscellaneous,ND,4/21/2005,4/21/2005,2005,2,48.8289,-99.8529,0
258514,Miscellaneous,ND,4/21/2005,4/21/2005,2005,0.3,48.8753,-99.8912,0
258515,Arson,ND,4/21/2005,4/21/2005,2005,1.3,48.8506,-99.7671,0
258516,Debris Burning,ND,4/21/2005,4/21/2005,2005,0.1,48.8422,-99.7629,0
258517,Miscellaneous,ND,4/21/2005,4/21/2005,2005,25,48.8183,-99.7393,0
258518,Miscellaneous,ND,4/21/2005,4/21/2005,2005,3,48.8511,-100.0371,0
258519,Miscellaneous,ND,4/21/2005,4/21/2005,2005,0.7,48.8008,-99.864,0
258520,Miscellaneous,ND,4/21/2005,4/21/2005,2005,0.2,48.8292,-99.7468,0
258521,Miscellaneous,ND,4/21/2005,4/21/2005,2005,0.1,48.8364,-99.8532,0
258522,Miscellaneous,ND,4/21/2005,4/21/2005,2005,12,48.8503,-100.0296,0
258523,Arson,ND,4/21/2005,4/21/2005,2005,0.2,48.8083,-99.8926,0
258524,Miscellaneous,ND,4/21/2005,4/21/2005,2005,0.3,48.8022,-99.8649,0
258525,Miscellaneous,ND,4/21/2005,4/21/2005,2005,0.2,48.8808,-99.8651,0
258526,Arson,ND,4/22/2005,4/22/2005,2005,0.2,48.8903,-99.8976,0
258527,Miscellaneous,ND,4/22/2005,4/22/2005,2005,6,48.8775,-99.8843,0
258528,Children,ND,4/22/2005,4/22/2005,2005,3,48.8589,-99.0296,0
258529,Miscellaneous,ND,4/22/2005,4/22/2005,2005,15.5,48.8556,-99.851,0
258530,Miscellaneous,ND,4/22/2005,4/22/2005,2005,2,48.8639,-100.026,0
258531,Children,ND,4/22/2005,4/22/2005,2005,0.1,48.5344,-100.0265,0
258532,Children,ND,4/23/2005,4/23/2005,2005,0.3,48.8003,-99.8654,0
258533,Arson,ND,4/23/2005,4/23/2005,2005,1,48.8731,-99.7576,0
258534,Miscellaneous,ND,4/23/2005,4/23/2005,2005,0.5,48.8783,-100.0354,0
258535,Debris Burning,ND,4/23/2005,4/23/2005,2005,3.5,48.8067,-99.8229,0
258536,Miscellaneous,ND,4/23/2005,4/23/2005,2005,4,48.8756,-99.8915,0
258537,Debris Burning,ND,4/23/2005,4/23/2005,2005,45.3,48.8283,-99.7829,0
258538,Debris Burning,ND,4/23/2005,4/23/2005,2005,0.2,48.8411,-99.791,0
258539,Children,ND,4/23/2005,4/23/2005,2005,1,48.8681,-100.0271,0
258540,Equipment Use,ND,4/23/2005,4/23/2005,2005,3,48.8497,-100.026,0
258541,Debris Burning,ND,4/23/2005,4/23/2005,2005,5,48.875,-99.8993,0
258542,Children,ND,4/23/2005,4/23/2005,2005,1.5,48.8489,-99.6729,0
258543,Miscellaneous,ND,4/23/2005,4/23/2005,2005,5,48.9239,-99.7754,0
258544,Miscellaneous,ND,4/23/2005,4/23/2005,2005,0.1,48.8361,-99.7518,0
258545,Campfire,ND,4/24/2005,4/24/2005,2005,0.1,48.8922,-99.6913,0
258546,Debris Burning,ND,4/24/2005,4/24/2005,2005,0.5,48.8578,-99.7685,0
258547,Children,ND,4/24/2005,4/24/2005,2005,10,48.8717,-99.7179,0
258548,Children,ND,4/24/2005,4/24/2005,2005,0.1,48.8383,-99.734,0
258549,Debris Burning,ND,4/24/2005,4/24/2005,2005,30,48.8764,-100.0182,0
258550,Children,ND,4/24/2005,4/24/2005,2005,0.5,48.9375,-99.7285,0
258551,Debris Burning,ND,4/24/2005,4/24/2005,2005,0.2,48.8356,-99.711,0
258552,Miscellaneous,ND,4/24/2005,4/24/2005,2005,0.1,48.8842,-99.7551,0
258553,Arson,ND,4/24/2005,4/24/2005,2005,1,48.8011,-99.8635,0
258554,Children,ND,4/26/2005,4/26/2005,2005,2,48.8419,-99.6993,0
258555,Debris Burning,ND,4/26/2005,4/26/2005,2005,6,48.8556,-99.8338,0
258556,Children,ND,4/28/2005,4/28/2005,2005,4.5,48.8414,-99.6935,0
258557,Children,ND,4/28/2005,4/28/2005,2005,5,48.8125,-99.884,0
258558,Debris Burning,ND,4/28/2005,4/28/2005,2005,0.1,48.8494,-99.7413,0
258559,Arson,ND,5/1/2005,5/1/2005,2005,0.1,48.8347,-99.9326,0
258560,Arson,ND,5/3/2005,5/3/2005,2005,0.5,48.8922,-99.7393,0
258561,Miscellaneous,ND,5/3/2005,5/3/2005,2005,2,48.9056,-99.7626,0
258562,Campfire,ND,5/3/2005,5/4/2005,2005,0.1,48.8203,-99.7151,1
258563,Debris Burning,ND,5/4/2005,5/4/2005,2005,3,48.8483,-99.9726,0
258564,Debris Burning,ND,5/4/2005,5/4/2005,2005,10,48.8742,-99.8932,0
258565,Debris Burning,ND,5/4/2005,5/4/2005,2005,10,48.85,-100.0204,0
258566,Debris Burning,ND,5/4/2005,5/4/2005,2005,0.2,48.8717,-100.029,0
258567,Debris Burning,ND,5/4/2005,5/5/2005,2005,1,48.7381,-99.6501,1
258568,Debris Burning,ND,5/5/2005,5/5/2005,2005,0.1,48.8564,-99.886,0
258569,Debris Burning,ND,5/5/2005,5/5/2005,2005,0.1,48.8683,-100.0082,0
258570,Miscellaneous,ND,5/5/2005,5/5/2005,2005,4,48.8339,-100.0299,0
258571,Miscellaneous,ND,5/5/2005,5/5/2005,2005,0.5,48.8061,-99.8024,0
258572,Miscellaneous,ND,5/5/2005,5/5/2005,2005,0.3,48.8128,-100.0351,0
258573,Miscellaneous,ND,5/5/2005,5/5/2005,2005,2.5,48.8214,-99.8438,0
258574,Miscellaneous,ND,5/5/2005,5/6/2005,2005,0.1,48.8056,-99.7893,1
258575,Debris Burning,ND,5/6/2005,5/6/2005,2005,53.8,48.7967,-99.8199,0
258576,Miscellaneous,ND,5/6/2005,5/6/2005,2005,0.2,48.8861,-99.7588,0
258577,Miscellaneous,ND,5/11/2005,5/11/2005,2005,3,48.7983,-99.9079,0
258578,Structure,ND,5/16/2005,5/16/2005,2005,2,48.8506,-99.9821,0
258579,Children,ND,5/16/2005,5/16/2005,2005,2,48.8778,-100.0126,0
258580,Debris Burning,ND,5/19/2005,5/19/2005,2005,0.8,48.8406,-99.7501,0
