OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
81790,Campfire,WA,5/28/1995,5/28/1995,1995,0.1,48.71,-121.685,0
81791,Equipment Use,WA,5/31/1995,6/4/1995,1995,255,48.69833333,-121.4016667,4
81792,Smoking,WA,6/4/1995,6/4/1995,1995,0.1,48.73833333,-121.7066667,0
81793,Campfire,WA,7/5/1995,7/5/1995,1995,0.1,48.725,-121.5983333,0
81794,Miscellaneous,WA,9/14/1995,9/14/1995,1995,0.1,48.895,-121.7733333,0
81795,Miscellaneous,WA,9/19/1995,9/20/1995,1995,0.1,48.895,-121.7733333,1
81796,Campfire,WA,5/29/1995,5/29/1995,1995,0.1,48.07666667,-121.695,0
81797,Miscellaneous,WA,6/4/1995,6/4/1995,1995,0.3,48.14833333,-121.8233333,0
81798,Campfire,WA,8/2/1995,8/2/1995,1995,0.1,48.09,-121.5233333,0
81799,Campfire,WA,6/26/1995,6/27/1995,1995,0.1,47.38333333,-121.55,1
81800,Campfire,WA,7/29/1995,7/30/1995,1995,1.5,47.395,-121.5816667,1
81801,Campfire,WA,7/5/1995,7/6/1995,1995,0.1,47.68,-121.1833333,1
81802,Campfire,WA,6/25/1995,6/25/1995,1995,0.1,47.70166667,-121.4,0
81803,Campfire,WA,8/11/1995,8/12/1995,1995,0.1,47.685,-121.3783333,1
81804,Campfire,WA,9/1/1995,9/1/1995,1995,0.1,47.89166667,-121.3316667,0
81805,Campfire,WA,9/9/1995,9/9/1995,1995,0.1,47.62166667,-121.2683333,0
81806,Miscellaneous,WA,1/21/1995,1/21/1995,1995,0.1,46.98833333,-121.5266667,0
81807,Miscellaneous,WA,7/16/1995,7/17/1995,1995,0.2,47.05833333,-121.8466667,1
81808,Campfire,WA,8/6/1995,8/6/1995,1995,0.1,46.95833333,-121.9233333,0
81947,Lightning,WA,7/9/1995,7/9/1995,1995,0.1,48.66333333,-118.9066667,0
81948,Campfire,WA,7/15/1995,7/15/1995,1995,0.1,48.59333333,-119.7683333,0
81949,Equipment Use,WA,7/20/1995,7/20/1995,1995,0.1,48.90666667,-119.3066667,0
81950,Arson,WA,7/24/1995,7/24/1995,1995,0.1,48.81833333,-119.1183333,0
81951,Lightning,WA,9/5/1995,9/5/1995,1995,0.2,48.83666667,-119.0566667,0
81952,Campfire,WA,10/3/1995,10/3/1995,1995,0.1,48.51833333,-119.85,0
81953,Smoking,WA,5/2/1995,5/2/1995,1995,0.1,48.575,-120.1683333,0
81954,Lightning,WA,5/10/1995,5/10/1995,1995,0.1,48.41833333,-120.3566667,0
81955,Smoking,WA,5/21/1995,5/21/1995,1995,0.3,48.625,-120.2883333,0
81956,Campfire,WA,5/30/1995,5/30/1995,1995,0.3,48.74333333,-120.2616667,0
81957,Equipment Use,WA,5/30/1995,5/30/1995,1995,0.7,48.3,-120.2816667,0
81958,Lightning,WA,6/10/1995,6/11/1995,1995,0.1,48.995,-119.9483333,1
81959,Lightning,WA,6/11/1995,6/11/1995,1995,0.1,48.31166667,-120.275,0
81960,Lightning,WA,6/11/1995,6/11/1995,1995,0.1,48.41833333,-120.025,0
81961,Debris Burning,WA,7/2/1995,7/3/1995,1995,0.1,48.375,-120.2566667,1
81962,Campfire,WA,7/3/1995,7/3/1995,1995,0.1,48.34333333,-120.2066667,0
81963,Miscellaneous,WA,7/14/1995,7/14/1995,1995,0.2,48.53833333,-120.3116667,0
81964,Debris Burning,WA,7/16/1995,7/16/1995,1995,0.1,48.51833333,-120.3066667,0
81965,Children,WA,7/24/1995,7/24/1995,1995,3.3,48.44333333,-120.1816667,0
81966,Debris Burning,WA,8/1/1995,8/1/1995,1995,2,48.36333333,-120.1,0
81967,Miscellaneous,WA,8/5/1995,8/5/1995,1995,0.1,48.59333333,-120.5316667,0
81968,Miscellaneous,WA,8/23/1995,8/23/1995,1995,0.1,48.31833333,-120.1816667,0
81969,Campfire,WA,9/1/1995,9/1/1995,1995,0.1,48.69333333,-120.265,0
81970,Campfire,WA,9/2/1995,9/2/1995,1995,0.1,48.31833333,-120.1566667,0
81971,Lightning,WA,9/5/1995,9/5/1995,1995,2.5,48.275,-120.1816667,0
81972,Lightning,WA,9/6/1995,9/6/1995,1995,0.2,48.8,-120.1866667,0
81973,Miscellaneous,WA,9/16/1995,9/16/1995,1995,0.1,48.66333333,-120.5933333,0
81974,Miscellaneous,WA,9/18/1995,9/18/1995,1995,0.1,48.36333333,-120.0316667,0
81975,Miscellaneous,WA,9/21/1995,9/21/1995,1995,0.1,48.53166667,-120.1816667,0
81976,Miscellaneous,WA,9/22/1995,9/22/1995,1995,0.1,48.39333333,-119.9,0
81977,Smoking,WA,10/14/1995,10/14/1995,1995,0.1,48.44333333,-120.0183333,0
81978,Miscellaneous,WA,10/18/1995,10/18/1995,1995,2.5,48.38166667,-119.9066667,0
81979,Campfire,WA,10/23/1995,10/23/1995,1995,0.2,48.6,-120.1116667,0
81980,Campfire,WA,7/21/1995,7/21/1995,1995,0.1,47.61166667,-123.1533333,0
81981,Smoking,WA,7/21/1995,7/21/1995,1995,0.1,47.49666667,-123.3633333,0
81982,Equipment Use,WA,8/22/1995,8/22/1995,1995,0.1,47.49666667,-123.1933333,0
81983,Equipment Use,WA,8/30/1995,8/30/1995,1995,0.1,47.51166667,-123.215,0
81984,Lightning,WA,9/3/1995,9/5/1995,1995,0.5,47.38666667,-123.3533333,2
81985,Lightning,WA,9/7/1995,9/7/1995,1995,0.3,47.49166667,-123.275,0
81986,Equipment Use,WA,11/1/1995,11/1/1995,1995,0.3,47.43666667,-123.28,0
81987,Campfire,WA,5/22/1995,5/22/1995,1995,0.1,47.78666667,-122.9333333,0
81988,Campfire,WA,5/22/1995,5/22/1995,1995,0.1,47.78666667,-122.9333333,0
81989,Miscellaneous,WA,6/2/1995,6/3/1995,1995,0.1,47.93333333,-123.1166667,1
81990,Miscellaneous,WA,7/16/1995,7/17/1995,1995,0.5,47.98833333,-123.205,1
81991,Campfire,WA,9/3/1995,9/3/1995,1995,0.1,47.86833333,-122.95,0
81992,Lightning,WA,9/4/1995,9/5/1995,1995,0.1,47.38833333,-123.755,1
81993,Campfire,WA,6/15/1995,6/15/1995,1995,0.1,48.055,-123.7483333,0
81994,Campfire,WA,7/17/1995,7/17/1995,1995,0.1,47.96166667,-124.3,0
81995,Lightning,WA,8/11/1995,8/11/1995,1995,0.1,48.04833333,-123.735,0
81996,Miscellaneous,WA,9/19/1995,9/19/1995,1995,0.1,47.97666667,-124.3633333,0
81997,Campfire,WA,9/24/1995,9/24/1995,1995,0.1,47.94666667,-124.1933333,0
82078,Lightning,WA,7/6/1995,7/7/1995,1995,0.1,46.23666667,-117.775,1
82079,Lightning,WA,7/6/1995,7/6/1995,1995,0.1,46.24,-117.755,0
82080,Lightning,WA,7/6/1995,7/7/1995,1995,0.1,46.07333333,-117.675,1
82081,Lightning,WA,7/7/1995,7/7/1995,1995,0.1,46.17166667,-117.7733333,0
82082,Campfire,WA,8/17/1995,8/17/1995,1995,0.1,46.19166667,-117.6133333,0
82083,Campfire,WA,9/2/1995,9/2/1995,1995,0.1,46.20166667,-117.6666667,0
82084,Lightning,WA,9/3/1995,9/3/1995,1995,0.1,46.12166667,-117.5383333,0
82085,Lightning,WA,9/3/1995,9/3/1995,1995,0.1,46.085,-117.5566667,0
82086,Lightning,WA,9/3/1995,9/3/1995,1995,0.1,46.12,-117.53,0
82087,Lightning,WA,9/3/1995,9/3/1995,1995,0.1,46.07,-117.6733333,0
82088,Lightning,WA,9/3/1995,9/3/1995,1995,0.1,46.125,-117.575,0
82089,Lightning,WA,9/9/1995,9/9/1995,1995,0.1,46.125,-117.3916667,0
82090,Lightning,WA,9/3/1995,9/4/1995,1995,1,46.125,-117.575,1
82091,Miscellaneous,WA,11/3/1995,11/3/1995,1995,0.1,46.175,-117.53,0
82159,Campfire,WA,8/3/1995,8/3/1995,1995,0.1,46.14666667,-117.8383333,0
82279,Lightning,WA,6/13/1995,6/13/1995,1995,0.1,47.86666667,-120.2933333,0
82280,Miscellaneous,WA,6/23/1995,6/23/1995,1995,0.1,47.85333333,-120.1866667,0
82281,Miscellaneous,WA,8/5/1995,8/5/1995,1995,0.1,48.2,-120.585,0
82282,Campfire,WA,7/24/1995,7/24/1995,1995,0.1,48.025,-120.325,0
82283,Lightning,WA,9/4/1995,9/26/1995,1995,596,48.17166667,-120.4766667,22
82284,Lightning,WA,9/4/1995,9/8/1995,1995,150,47.925,-120.3166667,4
82285,Lightning,WA,9/4/1995,9/15/1995,1995,5,48.18666667,-120.5,11
82286,Lightning,WA,9/4/1995,9/6/1995,1995,2,48.125,-120.455,2
82287,Campfire,WA,9/23/1995,9/23/1995,1995,1,48.215,-120.5633333,0
82288,Smoking,WA,9/25/1995,9/25/1995,1995,0.1,48.215,-120.825,0
82289,Miscellaneous,WA,5/29/1995,5/29/1995,1995,0.2,47.35333333,-121.095,0
82290,Campfire,WA,6/1/1995,6/1/1995,1995,0.1,47.26833333,-121.1983333,0
82291,Campfire,WA,6/3/1995,6/3/1995,1995,0.3,47.355,-121.0933333,0
82292,Miscellaneous,WA,6/24/1995,6/24/1995,1995,0.1,47.355,-121.24,0
82293,Miscellaneous,WA,7/6/1995,7/6/1995,1995,0.1,47.36833333,-121.2616667,0
82294,Campfire,WA,7/21/1995,7/21/1995,1995,0.2,47.38,-121.39,0
82295,Campfire,WA,7/23/1995,7/23/1995,1995,0.1,47.325,-121.1133333,0
82296,Campfire,WA,7/29/1995,7/29/1995,1995,0.1,47.26833333,-121.1983333,0
82297,Campfire,WA,7/31/1995,8/1/1995,1995,0.1,47.24333333,-121.0566667,1
82298,Miscellaneous,WA,8/6/1995,8/6/1995,1995,0.1,47.26833333,-121.175,0
82299,Campfire,WA,8/26/1995,8/26/1995,1995,0.1,47.28166667,-120.6916667,0
82300,Miscellaneous,WA,9/3/1995,9/3/1995,1995,0.1,47.355,-121.1133333,0
82301,Lightning,WA,9/4/1995,9/4/1995,1995,3,47.29666667,-120.6916667,0
82302,Campfire,WA,9/4/1995,9/5/1995,1995,0.1,47.36833333,-121.0933333,1
82303,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,47.36833333,-120.7333333,0
82304,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,47.3,-120.6716667,0
82305,Miscellaneous,WA,9/9/1995,9/9/1995,1995,0.1,47.3,-120.6916667,0
82306,Campfire,WA,9/18/1995,9/18/1995,1995,0.1,47.10666667,-120.9083333,0
82307,Campfire,WA,10/1/1995,10/1/1995,1995,0.1,47.21333333,-120.6083333,0
82308,Campfire,WA,10/8/1995,10/8/1995,1995,0.1,47.22833333,-120.6316667,0
82309,Campfire,WA,7/4/1995,7/4/1995,1995,0.1,48.01,-120.6066667,0
82310,Lightning,WA,9/4/1995,9/7/1995,1995,19,48,-120.5166667,3
82311,Lightning,WA,9/4/1995,9/4/1995,1995,0.3,47.56666667,-120.3166667,0
82312,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.65,-120.3666667,0
82313,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.88333333,-120.4833333,0
82314,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.75,-120.4,0
82315,Lightning,WA,9/4/1995,9/5/1995,1995,0.1,48,-120.5,1
82316,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.8,-120.4666667,0
82317,Miscellaneous,WA,6/3/1995,6/3/1995,1995,0.1,47.83833333,-120.68,0
82318,Campfire,WA,6/7/1995,6/7/1995,1995,0.2,47.83833333,-120.7016667,0
82319,Smoking,WA,7/8/1995,7/9/1995,1995,0.1,47.82333333,-120.8083333,1
82320,Campfire,WA,7/18/1995,7/18/1995,1995,0.1,47.98166667,-120.8016667,0
82321,Miscellaneous,WA,7/20/1995,7/20/1995,1995,0.1,47.895,-120.7016667,0
82322,Miscellaneous,WA,7/25/1995,7/25/1995,1995,0.1,47.83833333,-120.7866667,0
82323,Miscellaneous,WA,8/5/1995,8/5/1995,1995,1,47.325,-120.5866667,0
82324,Campfire,WA,8/22/1995,8/22/1995,1995,0.1,47.85333333,-120.7016667,0
82325,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.75166667,-120.895,0
82326,Lightning,WA,9/4/1995,9/5/1995,1995,0.1,47.72333333,-120.8733333,1
82327,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.925,-120.83,0
82328,Lightning,WA,9/4/1995,9/5/1995,1995,0.6,47.93833333,-120.7233333,1
82329,Lightning,WA,9/4/1995,9/5/1995,1995,0.3,48.04,-120.7583333,1
82330,Lightning,WA,9/4/1995,9/5/1995,1995,0.3,48.01,-120.78,1
82331,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.85333333,-120.7016667,0
82332,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.93833333,-120.765,0
82333,Campfire,WA,9/12/1995,9/12/1995,1995,0.1,47.85333333,-120.68,0
82334,Miscellaneous,WA,9/18/1995,9/19/1995,1995,0.3,47.73666667,-120.98,1
82335,Campfire,WA,9/21/1995,9/22/1995,1995,0.1,47.85333333,-121.045,1
82336,Lightning,WA,4/24/1995,4/24/1995,1995,0.1,47.545,-120.4866667,0
82337,Lightning,WA,4/24/1995,4/24/1995,1995,0.1,47.53,-120.4433333,0
82338,Campfire,WA,6/24/1995,6/24/1995,1995,0.1,47.54166667,-120.7866667,0
82339,Miscellaneous,WA,7/4/1995,7/4/1995,1995,0.1,47.54666667,-120.765,0
82340,Campfire,WA,8/16/1995,8/22/1995,1995,0.3,47.6,-120.7866667,6
82341,Miscellaneous,WA,8/25/1995,8/26/1995,1995,0.1,47.6,-120.935,1
82342,Lightning,WA,9/4/1995,9/4/1995,1995,0.3,47.60333333,-120.765,0
82343,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,47.575,-120.7433333,0
82344,Lightning,WA,9/4/1995,9/4/1995,1995,0.2,47.63666667,-120.7016667,0
82345,Lightning,WA,9/4/1995,9/4/1995,1995,0.3,47.36833333,-120.7133333,0
82346,Lightning,WA,9/4/1995,10/31/1995,1995,6,47.51833333,-120.765,57
82347,Smoking,WA,9/16/1995,9/16/1995,1995,0.1,47.42666667,-120.65,0
82348,Campfire,WA,5/18/1995,5/18/1995,1995,0.1,46.61333333,-121.2116667,0
82349,Miscellaneous,WA,5/4/1995,5/4/1995,1995,0.1,46.64333333,-121.255,0
82350,Equipment Use,WA,7/1/1995,7/1/1995,1995,0.7,46.95,-121.0783333,0
82351,Miscellaneous,WA,7/1/1995,7/1/1995,1995,0.1,47.05166667,-121.185,0
82352,Campfire,WA,7/4/1995,7/4/1995,1995,0.1,46.62833333,-121.2966667,0
82353,Lightning,WA,7/7/1995,7/7/1995,1995,0.1,46.62833333,-121.2966667,0
82354,Lightning,WA,7/10/1995,7/10/1995,1995,0.1,47.03666667,-121.1633333,0
82355,Miscellaneous,WA,7/12/1995,7/12/1995,1995,0.1,46.935,-121.0566667,0
82356,Smoking,WA,7/15/1995,7/17/1995,1995,0.1,46.67166667,-121.0866667,2
82357,Lightning,WA,7/18/1995,7/22/1995,1995,15,46.72,-121.34,4
82358,Lightning,WA,7/19/1995,7/20/1995,1995,1,46.85833333,-121.39,1
82359,Lightning,WA,7/18/1995,7/21/1995,1995,25,46.74333333,-121.39,3
82360,Lightning,WA,7/19/1995,7/20/1995,1995,0.1,46.75833333,-121.39,1
82361,Lightning,WA,7/18/1995,7/21/1995,1995,10,46.74333333,-121.39,3
82362,Lightning,WA,7/19/1995,7/20/1995,1995,0.1,46.87166667,-121.41,1
82363,Lightning,WA,7/18/1995,7/21/1995,1995,3,46.74333333,-121.3683333,3
82364,Lightning,WA,7/19/1995,7/19/1995,1995,0.1,46.71666667,-121.15,0
82365,Lightning,WA,7/19/1995,7/19/1995,1995,0.1,47.05166667,-120.8433333,0
82366,Lightning,WA,7/19/1995,7/21/1995,1995,0.5,46.97833333,-121.0783333,2
82367,Lightning,WA,7/19/1995,7/22/1995,1995,2,46.68666667,-121.36,3
82368,Lightning,WA,7/20/1995,7/20/1995,1995,0.5,46.64333333,-121.275,0
82369,Lightning,WA,7/19/1995,7/21/1995,1995,0.1,46.745,-121.3183333,2
82370,Campfire,WA,7/23/1995,7/23/1995,1995,0.1,46.775,-121.0233333,0
82371,Campfire,WA,7/24/1995,7/24/1995,1995,0.1,47.03666667,-121.1216667,0
82372,Lightning,WA,7/19/1995,7/20/1995,1995,0.3,46.87666667,-121.15,1
82373,Miscellaneous,WA,7/28/1995,7/28/1995,1995,0.1,46.915,-121.3783333,0
82374,Equipment Use,WA,8/2/1995,8/2/1995,1995,0.1,46.675,-121.045,0
82375,Campfire,WA,8/8/1995,8/8/1995,1995,0.1,46.95,-121.0783333,0
82376,Campfire,WA,8/13/1995,8/13/1995,1995,0.1,46.85,-121.0166667,0
82377,Miscellaneous,WA,8/13/1995,8/13/1995,1995,0.1,46.89333333,-121.265,0
82378,Campfire,WA,9/2/1995,9/2/1995,1995,0.1,46.69,-121.0666667,0
82379,Campfire,WA,9/2/1995,9/2/1995,1995,0.1,46.63833333,-121.11,0
82380,Smoking,WA,9/2/1995,9/3/1995,1995,0.8,46.92833333,-121.1366667,1
82381,Campfire,WA,9/3/1995,9/3/1995,1995,0.1,46.87166667,-121.2866667,0
82382,Lightning,WA,9/4/1995,9/6/1995,1995,0.5,46.52666667,-121.2133333,2
82383,Lightning,WA,9/4/1995,9/6/1995,1995,0.2,46.94,-121.445,2
82384,Campfire,WA,9/5/1995,9/5/1995,1995,0.1,46.655,-121.3616667,0
82385,Lightning,WA,9/7/1995,9/9/1995,1995,0.1,46.70333333,-121.34,2
82386,Campfire,WA,9/23/1995,9/23/1995,1995,0.1,46.95,-121.0816667,0
82548,Campfire,WA,7/16/1995,7/17/1995,1995,0.5,48.63527778,-117.6588889,1
82549,Lightning,WA,9/3/1995,9/4/1995,1995,0.1,48.64861111,-117.7908333,1
82550,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.38694444,-117.8102778,0
82551,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.41333333,-117.515,0
82552,Lightning,WA,9/5/1995,9/5/1995,1995,10,48.37027778,-117.8238889,0
82553,Lightning,WA,9/12/1995,9/14/1995,1995,1,48.29138889,-117.6130556,2
82554,Debris Burning,WA,5/27/1995,5/29/1995,1995,22,48.91361111,-118.1922222,2
82555,Lightning,WA,9/4/1995,9/4/1995,1995,0.1,48.99083333,-118.2411111,0
82556,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.985,-118.1566667,0
82557,Lightning,WA,9/5/1995,9/8/1995,1995,0.2,48.9675,-118.3830556,3
82558,Lightning,WA,9/5/1995,9/8/1995,1995,0.4,48.9725,-118.3802778,3
82559,Lightning,WA,8/12/1995,8/13/1995,1995,20,48.63166667,-118.0666667,1
82560,Campfire,WA,5/30/1995,5/30/1995,1995,0.1,48.48194444,-117.3591667,0
82561,Equipment Use,WA,7/9/1995,7/9/1995,1995,0.1,48.47805556,-117.4388889,0
82562,Campfire,WA,7/29/1995,7/29/1995,1995,0.1,48.48833333,-117.255,0
82563,Campfire,WA,8/5/1995,8/5/1995,1995,0.1,48.39666667,-117.1433333,0
82564,Lightning,WA,9/6/1995,9/6/1995,1995,0.1,48.30444444,-117.1447222,0
82565,Miscellaneous,WA,8/21/1995,8/22/1995,1995,2,48.47083333,-117.3852778,1
82566,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.28527778,-117.4980556,0
82567,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.2975,-117.4202778,0
82568,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.23361111,-117.3713889,0
82569,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.26638889,-117.4022222,0
82570,Lightning,WA,9/24/1995,9/24/1995,1995,0.5,48.37277778,-117.4177778,0
82571,Lightning,WA,9/5/1995,9/5/1995,1995,0.1,48.24166667,-117.4555556,0
82572,Lightning,WA,9/14/1995,9/14/1995,1995,0.1,48.47916667,-117.3766667,0
82573,Lightning,WA,5/25/1995,5/26/1995,1995,0.1,48.71055556,-118.5216667,1
82574,Lightning,WA,9/6/1995,9/6/1995,1995,2,48.84361111,-118.8216667,0
82575,Lightning,WA,9/5/1995,9/5/1995,1995,1,48.91916667,-118.4425,0
82576,Campfire,WA,10/28/1995,10/29/1995,1995,0.1,48.74472222,-118.8086111,1
82577,Lightning,WA,9/12/1995,9/12/1995,1995,0.2,48.995,-118.7930556,0
82578,Campfire,WA,9/16/1995,9/16/1995,1995,0.1,48.58638889,-118.6291667,0
82579,Campfire,WA,7/25/1995,7/25/1995,1995,0.1,48.62666667,-117.1627778,0
82580,Campfire,WA,9/1/1995,9/1/1995,1995,0.1,48.61194444,-117.2902778,0
82581,Lightning,WA,9/4/1995,9/5/1995,1995,0.1,48.70444444,-117.33,1
82582,Lightning,WA,9/4/1995,9/5/1995,1995,0.1,48.71444444,-117.3066667,1
82583,Lightning,WA,9/6/1995,9/8/1995,1995,0.1,48.66861111,-117.3077778,2
84955,Lightning,WA,7/2/1996,7/3/1996,1996,0.1,48.27194444,-117.0658333,1
84956,Miscellaneous,WA,7/5/1996,7/5/1996,1996,0.1,48.32972222,-117.4011111,0
86682,Lightning,WA,7/27/1996,7/27/1996,1996,0.1,48.8,-119.1933333,0
86683,Lightning,WA,9/3/1996,9/6/1996,1996,0.1,48.53333333,-120.3716667,3
86935,Smoking,WA,7/11/1996,7/11/1996,1996,0.1,46.66333333,-121.61,0
86936,Equipment Use,WA,7/10/1996,7/10/1996,1996,0.1,46.45,-121.7983333,0
86937,Campfire,WA,7/10/1996,7/10/1996,1996,0.5,45.87333333,-121.65,0
86938,Smoking,WA,8/15/1996,8/15/1996,1996,0.1,45.92666667,-121.5883333,0
86939,Smoking,WA,8/21/1996,8/21/1996,1996,0.1,45.96166667,-121.755,0
86940,Smoking,WA,8/26/1996,8/26/1996,1996,0.1,46.07166667,-121.695,0
86941,Smoking,WA,9/1/1996,9/1/1996,1996,0.1,45.9,-121.9583333,0
86942,Smoking,WA,8/7/1996,8/7/1996,1996,0.1,45.95833333,-121.6266667,0
86944,Smoking,WA,8/17/1996,8/17/1996,1996,0.1,45.955,-121.6883333,0
86945,Smoking,WA,8/18/1996,8/18/1996,1996,0.1,45.95833333,-121.7033333,0
86946,Smoking,WA,8/23/1996,8/23/1996,1996,0.1,45.93666667,-121.6616667,0
86947,Campfire,WA,8/29/1996,8/29/1996,1996,0.2,45.85,-122.1033333,0
87624,Smoking,WA,4/22/1996,4/22/1996,1996,0.1,48.33666667,-120.2116667,0
87625,Lightning,WA,7/27/1996,7/27/1996,1996,0.1,48.9,-118.9366667,0
87626,Campfire,WA,6/30/1996,6/30/1996,1996,0.1,48.39333333,-120.4616667,0
87627,Lightning,WA,8/2/1996,8/2/1996,1996,0.1,48.58166667,-119.8116667,0
87628,Lightning,WA,7/27/1996,7/27/1996,1996,0.1,48.88166667,-119,0
87629,Campfire,WA,7/26/1996,7/27/1996,1996,0.1,48.41833333,-120.625,1
87630,Debris Burning,WA,7/6/1996,7/6/1996,1996,3.5,48.55666667,-120.2066667,0
87631,Lightning,WA,8/11/1996,8/12/1996,1996,0.1,48.24333333,-120.3316667,1
87632,Miscellaneous,WA,9/3/1996,9/3/1996,1996,0.1,48.55,-120.2366667,0
87633,Lightning,WA,9/5/1996,9/5/1996,1996,0.1,48.43166667,-119.8683333,0
87784,Campfire,WA,9/3/1996,9/3/1996,1996,0.1,48.41333333,-120.2183333,0
87785,Lightning,WA,9/13/1996,9/14/1996,1996,0.1,48.84333333,-119.8716667,1
87786,Lightning,WA,9/13/1996,9/13/1996,1996,0.1,48.87833333,-119.895,0
87787,Lightning,WA,9/2/1996,9/2/1996,1996,0.1,48.65,-119.8116667,0
87788,Lightning,WA,9/4/1996,9/4/1996,1996,0.1,48.78833333,-119.1933333,0
87789,Debris Burning,WA,8/14/1996,8/16/1996,1996,40,48.85,-119.3183333,2
89078,Equipment Use,WA,8/25/1996,8/26/1996,1996,0.1,46.40166667,-121.52,1
89079,Smoking,WA,8/25/1996,8/25/1996,1996,0.1,46.65,-121.8366667,0
89080,Smoking,WA,8/23/1996,8/23/1996,1996,0.1,46.72333333,-121.8766667,0
89081,Campfire,WA,8/22/1996,8/24/1996,1996,0.5,46.59666667,-121.5633333,2
89082,Campfire,WA,8/21/1996,8/21/1996,1996,0.1,46.70333333,-121.93,0
89083,Campfire,WA,7/21/1996,7/21/1996,1996,0.1,46.63,-121.81,0
89084,Campfire,WA,8/22/1996,8/22/1996,1996,0.3,46.39,-121.8566667,0
89986,Arson,WA,4/2/1996,4/2/1996,1996,0.1,47.40833333,-123.425,0
89987,Lightning,WA,7/16/1996,7/16/1996,1996,0.3,47.46666667,-123.425,0
89988,Campfire,WA,7/16/1996,7/16/1996,1996,0.1,47.55833333,-123.2,0
89989,Campfire,WA,8/12/1996,8/12/1996,1996,0.1,47.72833333,-123.0883333,0
89990,Miscellaneous,WA,8/19/1996,8/19/1996,1996,0.1,47.39,-123.5933333,0
89991,Equipment Use,WA,8/23/1996,8/23/1996,1996,0.1,47.595,-123.1083333,0
89992,Arson,WA,9/8/1996,9/8/1996,1996,0.1,47.405,-123.4416667,0
89993,Campfire,WA,9/29/1996,9/30/1996,1996,0.1,47.57,-123.255,1
90949,Campfire,WA,7/7/1996,7/7/1996,1996,0.4,48.58,-121.4066667,0
90950,Campfire,WA,8/6/1996,8/7/1996,1996,0.1,48.66666667,-121.5766667,1
90951,Campfire,WA,7/21/1996,7/21/1996,1996,0.1,48.03333333,-121.6516667,0
90952,Campfire,WA,7/28/1996,7/28/1996,1996,0.1,48.26166667,-121.33,0
90953,Campfire,WA,8/14/1996,8/14/1996,1996,0.1,48.26166667,-121.3733333,0
90954,Campfire,WA,8/17/1996,8/18/1996,1996,0.5,48.04833333,-121.6733333,1
90955,Campfire,WA,8/31/1996,9/1/1996,1996,0.5,47.07666667,-121.5466667,1
90956,Lightning,WA,9/16/1996,9/16/1996,1996,0.1,47.06166667,-121.5683333,0
90957,Campfire,WA,8/29/1996,8/29/1996,1996,0.1,47.78666667,-121.42,0
90958,Campfire,WA,8/28/1996,8/28/1996,1996,0.1,48.005,-121.415,0
90959,Smoking,WA,8/31/1996,9/1/1996,1996,0.3,47.99,-121.3933333,1
90960,Campfire,WA,8/31/1996,8/31/1996,1996,0.1,47.555,-121.5183333,0
90961,Campfire,WA,9/1/1996,9/1/1996,1996,0.1,48.07666667,-121.3933333,0
90962,Lightning,WA,9/3/1996,9/4/1996,1996,0.3,48.33333333,-121.4066667,1
91097,Lightning,WA,9/13/1996,9/13/1996,1996,0.1,46.08833333,-117.88,0
91099,Lightning,WA,9/13/1996,9/13/1996,1996,0.1,46.11666667,-117.8183333,0
91103,Lightning,WA,9/12/1996,9/12/1996,1996,0.1,46.11666667,-117.8183333,0
91104,Lightning,WA,10/13/1996,10/14/1996,1996,0.2,46.11666667,-117.86,1
91112,Lightning,WA,9/13/1996,9/13/1996,1996,0.1,46.11666667,-117.86,0
91193,Smoking,WA,10/2/1996,10/3/1996,1996,2.5,48.42833333,-117.655,1
91194,Lightning,WA,8/1/1996,8/1/1996,1996,0.1,48.88777778,-118.3055556,0
91195,Miscellaneous,WA,8/7/1996,8/8/1996,1996,0.2,48.40333333,-117.6352778,1
91196,Lightning,WA,8/22/1996,8/22/1996,1996,0.1,48.55777778,-118.8286111,0
91197,Lightning,WA,9/4/1996,9/5/1996,1996,0.1,48.94444444,-118.7152778,1
91198,Lightning,WA,9/12/1996,9/13/1996,1996,3,48.60972222,-118.2663889,1
