"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EMNT","EMXT","TAVG","TMAX","TMIN"
"USW00003154","CAMP PENDLETON MCAS, CA US","33.3","-117.35","22.9","1992",,,,,
"USR0000CASH","ASH VALLEY CALIFORNIA, CA US","41.0519","-120.6861","1554.5","1992","-12","96","47.3","62.2","32.3"
"USC00047109","POTTER VALLEY POWERHOUSE, CA US","39.3619","-123.1286","310.3","1992",,,,,
"USC00048317","SNOW CREEK UPPER, CA US","33.8725","-116.67972","591.3","1992",,,,,
"USC00046252","NORTH FORK RANGER STATION, CA US","37.2329","-119.5097","806.2","1992",,,,,
"USR0000CBUT","BUTTE MEADOWS CALIFORNIA, CA US","40.0789","-121.5039","1511.8","1992","8","97","50.9","63.0","38.7"
"USC00046498","ORICK PRAIRIE, CA US","41.3619","-124.0191","48.8","1992","29","85","53.0","63.7","42.4"
"USC00046136","NEVADA CITY, CA US","39.2466","-121.0008","847.6","1992",,,,,
"USC00046390","OCOTILLO 2, CA US","32.74611","-116.00056","125.0","1992",,,,,
"USC00049660","WHITTIER CITY YARD FC106C, CA US","33.9758","-118.0222","135.9","1992",,,,,
"USC00049781","WOODLAND 1 WNW, CA US","38.6829","-121.794","20.4","1992",,,,,
"USR0000CKET","KETTLEMAN HILLS CALIFORNIA, CA US","36.0333","-120.0569","246.9","1992","27","105","66.4","75.3","57.5"
"USS0020K05S","INDEPENDENCE LAKE, CA US","39.43","-120.31","2545.7","1992",,,,,
"USS0020L02S","RUBICON NUMBER 2, CA US","39.0","-120.13","2343.6","1992",,,,,
"USC00046144","NEWARK, CA US","37.5147","-122.0325","3.0","1992","30","91","59.7","69.9","49.5"
"USC00047473","RIVERSIDE CITRUS EXPERIMENTAL, CA US","33.96694","-117.36139","300.5","1992","31","107","66.0","79.5","52.6"
"USC00046027","MUIR WOODS, CA US","37.8977","-122.5688","67.1","1992",,,,,
"USC00049671","WILDROSE R S, CA US","36.26556","-117.18528","1249.7","1992","19","102","60.0","72.7","47.3"
"USC00049792","WOODSIDE FIRE STATION 1, CA US","37.4286","-122.2561","115.8","1992","23",,,,"44.9"
"USC00046162","NEWHALL S FC32CE, CA US","34.3869","-118.5341","375.8","1992",,,,,
"USC00047370","REPRESA, CA US","38.6944","-121.1611","89.9","1992",,,,,
"USC00048580","STONYFORD, CA US","39.3752","-122.5461","356.6","1992",,,,,
"USC00040738","BIG BAR 4 E, CA US","40.7405","-123.2077","381.9","1992",,,,,
"USC00041948","COLUSA 2 SSW, CA US","39.1875","-122.0269","15.2","1992","28","108","62.5","75.8","49.2"
"USR0000CKEE","KEENWILD CALIFORNIA, CA US","33.6667","-116.7667","1499.6","1992","20","97","57.7","71.1","44.4"
"USC00040850","BLACK MOUNTAIN 2 WSW, CA US","37.31667","-122.16667","646.2","1992",,,,,
"USC00048218","SIERRAVILLE RANGER STATION, CA US","39.5833","-120.3705","1516.4","1992",,,,,
"USR0000CMIL","MILL CREEK ANF CALIFORNIA, CA US","34.3903","-118.0825","1530.4","1992","26","104","63.4","73.5","53.4"
"USC00041700","CHESTER, CA US","40.3033","-121.2422","1380.7","1992",,,,,
"USC00045064","LOMPOC, CA US","34.6538","-120.4513","22.9","1992",,,,,
"USC00046154","NEW CUYAMA FIRE STATION, CA US","34.9455","-119.6827","658.4","1992","22",,,,"44.6"
"USR0000CMID","MID HILLS CALIFORNIA, CA US","35.1231","-115.4114","1649.9","1992","13","96","55.5","66.5","44.5"
"USC00046399","OJAI, CA US","34.4477","-119.2275","227.1","1992","25",,,,"47.7"
"USC00049785","WOODLAND HILLS PIERCE COLLEGE, CA US","34.1819","-118.5744","240.8","1992","26",,,,"50.6"
"USC00049560","WESTHAVEN, CA US","36.22722","-119.99667","86.9","1992",,,,,
"USC00049440","WARM SPRINGS DAM, CA US","38.71611","-122.9975","68.3","1992","25","105","59.7","75.1","44.4"
"USR0000CDVR","DEVORE CALIFORNIA, CA US","34.2211","-117.4044","627.0","1992","36","102","64.0","73.3","54.8"
"USC00048351","SONOMA, CA US","38.2994","-122.4622","29.6","1992","27",,,,"46.2"
"USC00041715","CHICO UNIVERSITY FARM, CA US","39.6911","-121.8211","56.4","1992","25","108","62.4","76.2","48.6"
"USC00042805","ELSINORE, CA US","33.686","-117.3458","386.5","1992",,,,,
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","1992","7","84","47.0","61.1","32.8"
"USC00040983","BORREGO DESERT PARK, CA US","33.2559","-116.4036","246.9","1992","31","114","72.9","87.4","58.4"
"USC00042920","EXCHEQUER DAM, CA US","37.585","-120.2672","134.7","1992",,,,,
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","1992","21","110","61.0","76.4","45.7"
"USC00046165","NEWHALL, CA US","34.36667","-118.56667","426.7","1992","26","108","64.3","77.5","51.1"
"USC00047253","RANDSBURG, CA US","35.3692","-117.6525","1088.1","1992","24","103","62.8","74.3","51.3"
"USC00049431","WALNUT NI FC102C, CA US","34.00167","-117.86583","148.7","1992",,,,,
"USC00046168","NEWMAN, CA US","37.2811","-121.0177","27.4","1992","24","105","63.3","77.1","49.5"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","36.78","-119.7194","101.5","1992","29","108","65.5","77.8","53.2"
"USR0000CLDR","LADDER BUTTE CALIFORNIA, CA US","40.8072","-121.2967","1752.6","1992",,,,,
"USC00049452","WASCO, CA US","35.5892","-119.352","88.7","1992","27",,,,"51.2"
"USC00049694","WILLOW CREEK 1 NW, CA US","40.9466","-123.6363","141.4","1992",,,,,
"USC00047150","PRIEST VALLEY, CA US","36.18833","-120.69528","701.0","1992","18","105","57.5","74.8","40.2"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","1992","31","100","62.6","73.8","51.5"
"USR0000CSRS","SANTA ROSA CALIFORNIA, CA US","38.4786","-122.7119","175.6","1992","29",,,,"48.5"
"USC00041606","CECILVILLE, CA US","41.14167","-123.13917","704.1","1992","20","107","55.9","71.4","40.5"
"USR0000CTUO","GAYLOR MEADOW CALIFORNIA, CA US","37.8683","-119.3183","2825.5","1992","-12","77","38.7","53.9","23.6"
"USC00042934","FAIRFIELD, CA US","38.2736","-122.0677","12.2","1992",,"103",,"74.2",
"USC00049325","VICTORVILLE, CA US","34.52918","-117.29288","877.8","1992","18","107","61.1","77.5","44.6"
"USC00046175","NEWPORT BEACH HARBOR, CA US","33.6031","-117.8836","3.0","1992","38","86","62.5","67.4","57.5"
"USS0019L17S","LOBDELL LAKE, CA US","38.44","-119.37","2814.2","1992","-7","81","39.4","52.8","26.0"
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","1992",,,,,
"USS0019L05S","BLUE LAKES, CA US","38.61","-119.92","2455.8","1992","-8","83","40.3","52.4","28.2"
"USC00049200","VACAVILLE, CA US","38.39556","-121.96083","33.5","1992","24","109","63.1","77.4","48.8"
"USC00049684","WILLITS 1 NE, CA US","39.4194","-123.3425","412.4","1992","23","100","55.0","70.8","39.3"
"USC00048490","STANDISH HICKEY ST PK, CA US","39.87778","-123.7275","260.0","1992",,,,,
"USR0000CMER","MERCED RIVER CALIFORNIA, CA US","37.6528","-120.0883","792.5","1992","25","103","63.1","73.5","52.6"
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","1992","28","98","59.9","72.0","47.8"
"USS0020L10S","FALLEN LEAF, CA US","38.93","-120.05","1900.7","1992",,,,,
"USC00046194","NICOLAUS NUMBER 2, CA US","38.9261","-121.5447","13.1","1992",,,,,
"USC00043914","HENSHAW DAM, CA US","33.2372","-116.7614","823.0","1992",,,,,
"USS0020K25S","WARD CREEK NUMBER 3, CA US","39.14","-120.22","2028.4","1992",,"89",,"59.2",
"USS0020K13S","TRUCKEE NUMBER 2, CA US","39.3","-120.18","1983.9","1992",,"95",,"61.8",
"USR0000CROU","ROUND MOUNTAIN, CA US","41.4272","-121.4639","1602.6","1992","15","99","50.3","59.3","41.2"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","32.9083","-114.4944","91.4","1992","36","116","76.5","88.4","64.6"
"USR0000CSQS","SQUAW SPRINGS CALIFORNIA, CA US","35.37","-117.5683","1103.4","1992","29","103","64.3","73.3","55.2"
"USR0000CCRZ","CRAZY PEAK CALIFORNIA, CA US","41.9919","-123.6036","1210.1","1992","21","99","53.1","64.9","41.2"
"USR0000CSRI","SANTA ROSA ISLAND CALIFORNIA, CA US","33.9778","-120.0778","395.6","1992","37","88","56.6","63.1","50.2"
"USC00040521","BARSTOW, CA US","34.8927","-117.0219","676.7","1992",,,,,
"USC00042941","FAIRMONT, CA US","34.705","-118.4297","932.7","1992",,"101",,"70.2",
"USC00041614","CEDARVILLE, CA US","41.5301","-120.1791","1428.9","1992","-1","101","50.2","64.2","36.3"
"USC00049699","WILLOWS 6 W, CA US","39.52316","-122.3048","71.3","1992",,,,,
"USC00047050","POMONA FAIRPLEX, CA US","34.0816","-117.7658","304.5","1992","29",,,,"48.7"
"USC00048380","SO ENTRANCE YOSEMITE N.P., CA US","37.5122","-119.6331","1538.3","1992","11","87","48.6","60.0","37.2"
"USC00049351","VINTON, CA US","39.8056","-120.1858","1508.8","1992",,,,,
"USC00049473","WATSONVILLE WATERWORKS, CA US","36.9308","-121.7691","29.0","1992","29","93","58.7","69.1","48.2"
"USC00040779","BIG PINES PARK FC83B, CA US","34.38333","-117.68333","2086.4","1992",,,,,
"USC00043800","HARRY L. ENGLEBRIGHT DAM, CA US","39.2372","-121.2666","243.8","1992",,,,,
"USC00042713","EL CENTRO 2 SSW, CA US","32.7669","-115.5617","-9.1","1992","33",,,,"59.1"
"USC00049105","TWIN LAKES, CA US","38.70861","-120.04028","2438.4","1992",,,,,
"USC00048014","SAUGUS POWER PLANT 1, CA US","34.5894","-118.4547","636.7","1992",,,,,
"USC00048135","SHASTA DAM, CA US","40.7141","-122.4161","327.7","1992","28","107","63.9","74.1","53.7"
"USS0019L03S","HAGAN S MEADOW, CA US","38.85","-119.94","2370.1","1992",,"84",,"56.5",
"USC00046197","NILAND, CA US","33.2775","-115.5239","-18.3","1992",,,,,
"USS0019L39S","SPRATT CREEK, CA US","38.67","-119.82","1863.9","1992",,"88",,"61.1",
"USC00049345","VINCENT, CA US","34.4883","-118.1419","962.3","1992",,,,,
"USR0000CBOR","BORON CALIFORNIA, CA US","35.0767","-117.585","881.8","1992","27","105","64.4","75.7","53.1"
"USR0000CLAP","LA PANZA CALIFORNIA, CA US","35.3811","-120.1875","496.8","1992","18","107","59.0","76.1","42.0"
"USC00049001","TRACY PUMPING PLANT, CA US","37.79589","-121.58319","18.6","1992",,,,,
"USC00049122","UKIAH, CA US","39.1466","-123.2102","193.9","1992","27","104","60.7","74.5","46.9"
"USS0019L13S","VIRGINIA LAKES RIDGE, CA US","38.07","-119.23","2878.8","1992",,,,,
"USC00041758","CHULA VISTA, CA US","32.64","-117.0858","17.1","1992",,,,,
"USS0020K27S","TAHOE CITY CROSS, CA US","39.17","-120.15","2071.7","1992",,,,,
"USC00042728","ELECTRA P H, CA US","38.33056","-120.67056","217.9","1992",,,,,
"USC00043939","HETCH HETCHY, CA US","37.9613","-119.783","1179.6","1992","18","93","55.3","66.7","43.8"
"USS0020K03S","INDEPENDENCE CREEK, CA US","39.49","-120.28","1967.8","1992",,"92",,"60.4",
"USR0000CSOM","SOMES BAR CALIFORNIA, CA US","41.39","-123.4958","280.4","1992","27","111","60.4","74.4","46.3"
"USC00041878","COARSEGOLD 1 SW, CA US","37.25028","-119.70528","679.7","1992",,,,,
"USS0019L38S","LEAVITT LAKE, CA US","38.28","-119.61","2931.3","1992",,,,,
"USC00041990","COPCO NUMBER 1 DAM, CA US","41.9797","-122.3378","823.9","1992",,,,,
"USS0019L40S","MONITOR PASS, CA US","38.67","-119.61","2532.9","1992","0","82","41.8","53.7","29.8"
"USR0000CMSA","MARIPOSA CALIFORNIA, CA US","37.5042","-119.9869","680.0","1992","24","101","60.2","72.7","47.7"
"USC00026250","PARKER, AZ US","34.1547","-114.2908","128.0","1992","32","114","73.3","86.7","60.0"
"USC00045449","MCCLOUD, CA US","41.2514","-122.1383","999.7","1992","8","101","51.9","67.6","36.1"
"USC00046657","PALOMAR MOUNTAIN OBSERVATORY, CA US","33.378","-116.84","1691.6","1992",,,,,
"USC00048839","TEJON RANCHO, CA US","35.0233","-118.7497","434.3","1992","17","107","61.9","77.5","46.3"
"USC00047749","SAN DIMAS FIRE FC 95, CA US","34.1052","-117.8019","292.0","1992",,,,,
"USC00043261","FRIANT GOVERNMENT CAMP, CA US","36.9969","-119.7072","125.0","1992","26","109","63.6","78.2","49.0"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","1992",,"105",,"75.7",
"USC00043384","GEORGETOWN RANGER STATION, CA US","38.933","-120.8008","914.7","1992",,,,,
"USC00046896","PINE FLAT DAM, CA US","36.821","-119.3374","187.5","1992",,,,,
"USC00046773","PEARBLOSSOM, CA US","34.5025","-117.8969","945.2","1992","24","103","62.3","74.5","50.2"
"USR0000CWEE","WEED AIRPORT CALIFORNIA, CA US","41.4789","-122.4539","893.1","1992",,"103",,"66.9",
"USC00043038","FIDDLETOWN DEXTER RANCH, CA US","38.5236","-120.7061","658.4","1992",,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","1992","15","96","53.5","66.0","41.1"
"USR0000CKNO","KNOXVILLE CREEK CALIFORNIA, CA US","38.8619","-122.4172","670.6","1992","26","102","59.9","71.4","48.4"
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","1992",,,,,
"USC00043157","FORT BIDWELL, CA US","41.8715","-120.1574","1444.4","1992","-4","100","49.7","63.7","35.8"
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","1992",,,,,
"USC00047874","SAN PASQUAL ANIMAL PARK, CA US","33.0955","-116.9975","128.0","1992","25",,,,"51.0"
"USR0000CWES","WESTWOOD CALIFORNIA, CA US","40.3067","-120.9","1767.8","1992","11","92","48.6","57.3","39.9"
"USC00042081","COVELO, CA US","39.8158","-123.2444","430.7","1992","20","105","58.2","74.2","42.1"
"USC00047404","RICHARDSON GROVE STATE PARK, CA US","40.02611","-123.79306","153.3","1992",,,,,
"USC00047767","SAN FRANCISCO OCEANSIDE, CA US","37.728","-122.5052","2.4","1992",,,,,
"USC00047888","SANTA ANA FIRE STATION, CA US","33.7442","-117.8667","41.1","1992","36","99","67.0","77.0","57.0"
"USC00047641","SAGEHEN CREEK, CA US","39.43167","-120.24056","1931.5","1992","-11","91","42.6","59.0","26.3"
"USC00043161","FORT BRAGG 5 N, CA US","39.5091","-123.7566","37.5","1992","31","81","55.2","64.0","46.4"
"USC00047880","SAN RAFAEL CIVIC CEN, CA US","37.99833","-122.53722","36.6","1992","23","95","59.3","69.8","48.9"
"USC00042198","CRYSTAL LAKE FC238C, CA US","34.3175","-117.8419","1629.2","1992",,,,,
"USC00047643","SAINT HELENA, CA US","38.5066","-122.4713","68.6","1992",,,,,
"USC00046675","PANOCHE 2 W, CA US","36.6066","-120.8841","426.7","1992",,,,,
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","1992",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","1992",,,,,
"USC00043182","FORT JONES RANGER STATION, CA US","41.6","-122.8478","830.6","1992",,,,,
"USR0000CFAN","FANCHER CREEK CALIFORNIA, CA US","36.8839","-119.4658","280.4","1992",,,,,
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","1992","24","98","58.9","67.4","50.4"
"USC00045118","LOS BANOS, CA US","37.0563","-120.8666","36.6","1992","27","108","64.2","77.3","51.2"
"USC00045119","LOS BANOS ARBURUA RANCH, CA US","36.8749","-120.9386","256.9","1992",,,,,
"USC00046329","OAK KNOLL R S NUMBER 2, CA US","41.85","-122.88333","518.2","1992",,,,,
"USC00047779","SAN GABRIEL DAM FC425B E, CA US","34.2052","-117.8608","451.4","1992",,,,,
"USC00046569","OXNARD, CA US","34.19806","-119.17528","14.9","1992","39","90","62.6","70.6","54.6"
"USC00045356","MARKLEEVILLE, CA US","38.69194","-119.78028","1685.5","1992",,"92",,"63.2",
"USC00045598","MIDDLETOWN, CA US","38.74774","-122.62583","341.7","1992",,,,,
"USC00047776","SAN GABRIEL CANYON PH, CA US","34.1553","-117.9078","226.8","1992",,,,,
"USC00045233","MADERA, CA US","36.9539","-120.0378","82.3","1992","28","108","63.4","76.6","50.1"
"USC00046685","PARADISE, CA US","39.7538","-121.6241","533.4","1992",,"104",,"73.3",
"USC00044025","HOLLISTER 2, CA US","36.8483","-121.4213","83.8","1992","27","98","60.0","73.0","47.0"
"USC00043191","FORT ROSS, CA US","38.515","-123.2447","34.1","1992",,,,,
"USC00047306","REDLANDS, CA US","34.037","-117.1948","429.8","1992","30","107","66.1","79.1","53.0"
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","1992","0","90","46.2","60.2","32.2"
"USC00047668","SALINAS NUMBER 2, CA US","36.6594","-121.6663","13.7","1992","32","92","59.8","69.5","50.2"
"USC00048999","TRACY CARBONA, CA US","37.6819","-121.3466","41.1","1992",,,,,
"USR0000CBZE","BRAZIE RANCH CALIFORNIA, CA US","41.6853","-122.5942","914.4","1992","20","104","56.1","68.3","43.9"
"USC00048873","TERMO 1 E, CA US","40.86667","-120.43333","1615.4","1992","-14","97","45.8","62.5","29.1"
"USC00045120","LOS BANOS DET RESV, CA US","36.98972","-120.92972","124.1","1992","26","106","64.2","75.7","52.7"
"USR0000CMOJ","MOJAVE RIVER SINK CALIFORNIA, CA US","35.0531","-116.0794","289.6","1992","15","118","70.7","86.9","54.5"
"USC00046336","OAKLAND MUSEUM, CA US","37.7983","-122.2642","9.1","1992",,,,,
"USC00046699","PARKER RESRVOIR, CA US","34.2903","-114.1708","224.9","1992",,"116",,"85.7",
"USC00045123","LOS GATOS, CA US","37.2319","-121.9592","111.3","1992","28","96","60.4","72.6","48.3"
"USC00044278","INYOKERN, CA US","35.6513","-117.8213","740.7","1992","19","109","64.6","80.7","48.5"
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","1992","32","104","67.3","80.7","53.9"
"USC00040924","BLYTHE, CA US","33.6131","-114.5972","81.7","1992","30","118","72.7","87.1","58.3"
"USS0020L06S","ECHO PEAK, CA US","38.85","-120.08","2337.8","1992",,"85",,"55.5",
"USC00047672","SALINAS DAM, CA US","35.3372","-120.5038","424.3","1992",,,,,
"USR0000CWAL","WALKER PASS CALIFORNIA, CA US","35.6647","-118.0569","1698.3","1992","18","102","58.0","70.0","46.0"
"USC00044288","IOWA HILL, CA US","39.118","-120.8405","944.9","1992",,,,,
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","1992","30","103","61.1","73.7","48.5"
"USR0000CWAR","WARM SPRINGS CALIFORNIA, CA US","34.5958","-118.5786","1502.7","1992","27","97","58.7","66.8","50.6"
"USR0000CQUA","QUARTZ HILL CALIFORNIA, CA US","41.5992","-122.9336","1287.8","1992","20","101","53.7","63.8","43.6"
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","1992",,,,,
"USC00040819","BISHOP CRK INTAKE 2, CA US","37.248","-118.5813","2485.3","1992",,,,,
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","1992","-22","96","43.6","64.3","22.9"
"USC00045385","MARYSVILLE, CA US","39.1458","-121.5852","17.4","1992",,,,,
"USC00044297","IRON MOUNTAIN, CA US","34.1472","-115.1219","281.0","1992",,"116",,"86.3",
"USC00045026","LODGEPOLE, CA US","36.6044","-118.7325","2052.8","1992",,,,,
"USC00045147","LOS PRIETOS RANGER STATION, CA US","34.5444","-119.7913","312.1","1992",,,,,
"USC00046599","PACIFICA 4 SSE, CA US","37.59167","-122.47167","144.8","1992","34",,,,"50.5"
"USC00046597","PACIFIC HOUSE, CA US","38.7583","-120.503","1051.6","1992",,,,,
"USC00049621","WHISKEYTOWN RESERVOIR, CA US","40.6116","-122.528","394.7","1992","26","107","61.4","74.2","48.6"
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","1992","28","110","64.3","78.2","50.5"
"USR0000COPA","OPAL MOUNTAIN CALIFORNIA, CA US","35.1542","-117.1756","987.6","1992","28","103","64.3","74.9","53.6"
"USC00047581","ROUND MOUNTAIN, CA US","40.7955","-121.935","640.1","1992",,,,,
"USC00041912","COLFAX, CA US","39.0911","-120.948","725.4","1992","22","102","60.0","73.6","46.5"
"USR0000CLIN","LINCOLN CALIFORNIA, CA US","38.8825","-121.2683","61.0","1992","22","107","62.6","75.8","49.4"
"USC00041916","COLGATE POWERHOUSE, CA US","39.3308","-121.1922","181.4","1992",,,,,
"USC00047339","REDWOOD CITY, CA US","37.4767","-122.2386","9.4","1992","29","96","60.5","72.0","49.0"
"USC00040943","BODIE CALIFORNIA STATE HISTORIC PARK, CA US","38.2119","-119.0142","2551.2","1992","-18","85","39.6","58.5","20.8"
"USR0000CPRD","PANOCHE ROAD CALIFORNIA, CA US","36.7269","-120.7658","619.4","1992","26","105","65.4","76.1","54.6"
"USC00046006","MOUNT WILSON CBS, CA US","34.2308","-118.0711","1740.4","1992",,,,,
